GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
MDG_0000000026,PUBLISHED,2009,EUR,HRV,9 [ 7 - 12 ],9,7,12,NA
MDG_0000000026,PUBLISHED,2012,EUR,TKM,9 [ 7 - 12 ],9,7,12,NA
MDG_0000000026,PUBLISHED,2014,EUR,LTU,9 [ 6 - 12 ],9,6,12,NA
MDG_0000000026,PUBLISHED,2017,EUR,LTU,8 [ 5 - 12 ],8,5,12,NA
MDG_0000000026,PUBLISHED,2007,EUR,LUX,8 [ 5 - 12 ],8,5,12,NA
MDG_0000000026,PUBLISHED,2011,EUR,MLT,7 [ 5 - 12 ],7,5,12,NA
MDG_0000000026,PUBLISHED,2013,EUR,MLT,7 [ 4 - 12 ],7,4,12,NA
MDG_0000000026,PUBLISHED,2002,EUR,GBR,11 [ 10 - 11 ],11,10,11,NA
MDG_0000000026,PUBLISHED,2008,EUR,GBR,11 [ 10 - 11 ],11,10,11,NA
MDG_0000000026,PUBLISHED,2015,WPR,NZL,10 [ 8 - 11 ],10,8,11,NA
MDG_0000000026,PUBLISHED,2005,EUR,PRT,9 [ 8 - 11 ],9,8,11,NA
MDG_0000000026,PUBLISHED,2013,EUR,PRT,8 [ 7 - 11 ],8,7,11,NA
MDG_0000000026,PUBLISHED,2015,EUR,PRT,9 [ 7 - 11 ],9,7,11,NA
MDG_0000000026,PUBLISHED,2017,EUR,HRV,8 [ 6 - 11 ],8,6,11,NA
MDG_0000000026,PUBLISHED,2009,EUR,MKD,8 [ 6 - 11 ],8,6,11,NA
MDG_0000000026,PUBLISHED,2014,EUR,MKD,8 [ 5 - 11 ],8,5,11,NA
MDG_0000000026,PUBLISHED,2016,EUR,MKD,8 [ 5 - 11 ],8,5,11,NA
MDG_0000000026,PUBLISHED,2013,EUR,MNE,6 [ 4 - 11 ],6,4,11,NA
MDG_0000000026,PUBLISHED,2000,EUR,FRA,10 [ 9 - 10 ],10,9,10,NA
MDG_0000000026,PUBLISHED,2005,EUR,FRA,9 [ 9 - 10 ],9,9,10,NA
MDG_0000000026,PUBLISHED,2007,EUR,FRA,9 [ 9 - 10 ],9,9,10,NA
MDG_0000000026,PUBLISHED,2009,EUR,FRA,9 [ 9 - 10 ],9,9,10,NA
MDG_0000000026,PUBLISHED,2006,EUR,NLD,9 [ 9 - 10 ],9,9,10,NA
MDG_0000000026,PUBLISHED,2000,WPR,JPN,9 [ 8 - 10 ],9,8,10,NA
MDG_0000000026,PUBLISHED,2011,EUR,PRT,9 [ 7 - 10 ],9,7,10,NA
MDG_0000000026,PUBLISHED,2001,EUR,SVK,8 [ 6 - 10 ],8,6,10,NA
MDG_0000000026,PUBLISHED,2013,EUR,SVN,7 [ 6 - 10 ],7,6,10,NA
MDG_0000000026,PUBLISHED,2011,EUR,MKD,8 [ 5 - 10 ],8,5,10,NA
MDG_0000000026,PUBLISHED,2016,EUR,TKM,8 [ 5 - 10 ],8,5,10,NA
MDG_0000000026,PUBLISHED,2017,EUR,CYP,6 [ 4 - 10 ],6,4,10,NA
MDG_0000000026,PUBLISHED,2009,EUR,LUX,7 [ 4 - 10 ],7,4,10,NA
MDG_0000000026,PUBLISHED,2000,EUR,BEL,8 [ 7 - 9 ],8,7,9,NA
MDG_0000000026,PUBLISHED,2001,WPR,JPN,8 [ 7 - 9 ],8,7,9,NA
MDG_0000000026,PUBLISHED,2001,EUR,CHE,7 [ 6 - 9 ],7,6,9,NA
MDG_0000000026,PUBLISHED,2005,EUR,CHE,7 [ 6 - 9 ],7,6,9,NA
MDG_0000000026,PUBLISHED,2008,EUR,IRL,7 [ 6 - 9 ],7,6,9,NA
MDG_0000000026,PUBLISHED,2000,EUR,POL,7 [ 6 - 9 ],7,6,9,NA
MDG_0000000026,PUBLISHED,2011,EUR,IRL,7 [ 5 - 9 ],7,5,9,NA
MDG_0000000026,PUBLISHED,2004,EUR,SVK,7 [ 5 - 9 ],7,5,9,NA
MDG_0000000026,PUBLISHED,2001,EMR,ARE,6 [ 4 - 9 ],6,4,9,NA
MDG_0000000026,PUBLISHED,2000,EUR,ISL,6 [ 4 - 9 ],6,4,9,NA
MDG_0000000026,PUBLISHED,2014,EUR,LUX,6 [ 4 - 9 ],6,4,9,NA
MDG_0000000026,PUBLISHED,2014,EUR,MLT,6 [ 3 - 9 ],6,3,9,NA
MDG_0000000026,PUBLISHED,2004,EUR,BEL,7 [ 6 - 8 ],7,6,8,NA
MDG_0000000026,PUBLISHED,2007,EUR,BEL,7 [ 6 - 8 ],7,6,8,NA
MDG_0000000026,PUBLISHED,2016,EUR,GBR,7 [ 6 - 8 ],7,6,8,NA
MDG_0000000026,PUBLISHED,2000,EUR,ISR,7 [ 6 - 8 ],7,6,8,NA
MDG_0000000026,PUBLISHED,2011,EUR,NLD,7 [ 6 - 8 ],7,6,8,NA
MDG_0000000026,PUBLISHED,2015,WPR,AUS,6 [ 5 - 8 ],6,5,8,NA
MDG_0000000026,PUBLISHED,2011,EUR,BEL,6 [ 5 - 8 ],6,5,8,NA
MDG_0000000026,PUBLISHED,2006,EUR,CHE,7 [ 5 - 8 ],7,5,8,NA
MDG_0000000026,PUBLISHED,2001,EUR,CZE,7 [ 5 - 8 ],7,5,8,NA
MDG_0000000026,PUBLISHED,2003,EUR,DEU,6 [ 5 - 8 ],6,5,8,NA
MDG_0000000026,PUBLISHED,2004,EUR,IRL,6 [ 5 - 8 ],6,5,8,NA
MDG_0000000026,PUBLISHED,2006,EUR,IRL,6 [ 5 - 8 ],6,5,8,NA
MDG_0000000026,PUBLISHED,2008,EUR,SVK,6 [ 5 - 8 ],6,5,8,NA
MDG_0000000026,PUBLISHED,2009,EUR,BLR,6 [ 4 - 8 ],6,4,8,NA
MDG_0000000026,PUBLISHED,2016,EUR,IRL,6 [ 4 - 8 ],6,4,8,NA
MDG_0000000026,PUBLISHED,2013,EUR,SVK,6 [ 4 - 8 ],6,4,8,NA
MDG_0000000026,PUBLISHED,2005,EUR,ISL,5 [ 3 - 8 ],5,3,8,NA
MDG_0000000026,PUBLISHED,2007,EUR,ISL,5 [ 3 - 8 ],5,3,8,NA
MDG_0000000026,PUBLISHED,2007,WPR,JPN,6 [ 6 - 7 ],6,6,7,NA
MDG_0000000026,PUBLISHED,2001,WPR,AUS,6 [ 5 - 7 ],6,5,7,NA
MDG_0000000026,PUBLISHED,2005,EUR,AUT,6 [ 5 - 7 ],6,5,7,NA
MDG_0000000026,PUBLISHED,2003,EUR,CZE,6 [ 5 - 7 ],6,5,7,NA
MDG_0000000026,PUBLISHED,2008,EUR,DEU,6 [ 5 - 7 ],6,5,7,NA
MDG_0000000026,PUBLISHED,2010,EUR,DEU,6 [ 5 - 7 ],6,5,7,NA
MDG_0000000026,PUBLISHED,2009,WPR,JPN,6 [ 5 - 7 ],6,5,7,NA
MDG_0000000026,PUBLISHED,2014,EUR,NLD,6 [ 5 - 7 ],6,5,7,NA
MDG_0000000026,PUBLISHED,2016,EUR,AUT,5 [ 4 - 7 ],5,4,7,NA
MDG_0000000026,PUBLISHED,2012,EUR,BEL,6 [ 4 - 7 ],6,4,7,NA
MDG_0000000026,PUBLISHED,2014,EUR,CHE,5 [ 4 - 7 ],5,4,7,NA
MDG_0000000026,PUBLISHED,2004,EUR,CZE,5 [ 4 - 7 ],5,4,7,NA
MDG_0000000026,PUBLISHED,2017,EUR,NLD,5 [ 4 - 7 ],5,4,7,NA
MDG_0000000026,PUBLISHED,2010,EUR,SVK,6 [ 4 - 7 ],6,4,7,NA
MDG_0000000026,PUBLISHED,2006,EMR,ARE,4 [ 3 - 7 ],4,3,7,NA
MDG_0000000026,PUBLISHED,2011,EUR,BLR,5 [ 3 - 7 ],5,3,7,NA
MDG_0000000026,PUBLISHED,2011,EUR,ISL,5 [ 3 - 7 ],5,3,7,NA
MDG_0000000026,PUBLISHED,2015,WPR,JPN,5 [ 3 - 7 ],5,3,7,NA
MDG_0000000026,PUBLISHED,2002,WPR,AUS,6 [ 5 - 6 ],6,5,6,NA
MDG_0000000026,PUBLISHED,2008,WPR,AUS,5 [ 5 - 6 ],5,5,6,NA
MDG_0000000026,PUBLISHED,2010,WPR,AUS,5 [ 5 - 6 ],5,5,6,NA
MDG_0000000026,PUBLISHED,2000,EUR,SWE,5 [ 5 - 6 ],5,5,6,NA
MDG_0000000026,PUBLISHED,2002,EUR,SWE,5 [ 5 - 6 ],5,5,6,NA
MDG_0000000026,PUBLISHED,2007,EUR,AUT,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2009,EUR,AUT,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2013,EUR,AUT,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2016,EUR,DEU,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2012,EUR,DNK,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2007,EUR,FIN,4 [ 4 - 6 ],4,4,6,NA
MDG_0000000026,PUBLISHED,2014,WPR,JPN,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2005,EUR,NOR,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2004,EUR,POL,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2006,EUR,SWE,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2012,EUR,SWE,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2014,EUR,SWE,5 [ 4 - 6 ],5,4,6,NA
MDG_0000000026,PUBLISHED,2014,EUR,DNK,4 [ 3 - 6 ],4,3,6,NA
MDG_0000000026,PUBLISHED,2017,WPR,JPN,5 [ 3 - 6 ],5,3,6,NA
MDG_0000000026,PUBLISHED,2009,EMR,ARE,4 [ 2 - 6 ],4,2,6,NA
MDG_0000000026,PUBLISHED,2011,EMR,ARE,4 [ 2 - 6 ],4,2,6,NA
MDG_0000000026,PUBLISHED,2015,EUR,ISL,4 [ 2 - 6 ],4,2,6,NA
MDG_0000000026,PUBLISHED,2000,EUR,ESP,5 [ 4 - 5 ],5,4,5,NA
MDG_0000000026,PUBLISHED,2008,EUR,ESP,4 [ 4 - 5 ],4,4,5,NA
MDG_0000000026,PUBLISHED,2007,EUR,ISR,5 [ 4 - 5 ],5,4,5,NA
MDG_0000000026,PUBLISHED,2014,EUR,CZE,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2016,EUR,DNK,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2013,EUR,ESP,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2015,EUR,ESP,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2012,EUR,FIN,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2007,EUR,NOR,4 [ 3 - 5 ],4,3,5,NA
MDG_0000000026,PUBLISHED,2014,EMR,ARE,3 [ 2 - 5 ],3,2,5,NA
MDG_0000000026,PUBLISHED,2016,EMR,ARE,3 [ 2 - 5 ],3,2,5,NA
MDG_0000000026,PUBLISHED,2016,EUR,CZE,4 [ 2 - 5 ],4,2,5,NA
MDG_0000000026,PUBLISHED,2016,EUR,FIN,3 [ 2 - 5 ],3,2,5,NA
MDG_0000000026,PUBLISHED,2016,EUR,ISR,3 [ 3 - 4 ],3,3,4,NA
MDG_0000000026,PUBLISHED,2001,EUR,ITA,3 [ 3 - 4 ],3,3,4,NA
MDG_0000000026,PUBLISHED,2017,EUR,FIN,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2001,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2007,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2009,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2016,EUR,GRC,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2017,EUR,ISR,3 [ 2 - 4 ],3,2,4,NA
MDG_0000000026,PUBLISHED,2017,EUR,BLR,2 [ 1 - 4 ],2,1,4,NA
MDG_0000000026,PUBLISHED,2004,EUR,ITA,3 [ 2 - 3 ],3,2,3,NA
MDG_0000000026,PUBLISHED,2009,EUR,ITA,2 [ 2 - 3 ],2,2,3,NA
MDG_0000000026,PUBLISHED,2015,EUR,NOR,3 [ 2 - 3 ],3,2,3,NA
MDG_0000000026,PUBLISHED,2016,EUR,POL,2 [ 2 - 3 ],2,2,3,NA
MDG_0000000026,PUBLISHED,2010,EUR,ITA,2 [ 2 - 2 ],2,2,2,NA
MDG_0000000026,PUBLISHED,2017,EUR,ITA,2 [ 1 - 2 ],2,1,2,NA
MDG_0000000026,PUBLISHED,2001,AMR,PRY,160 [ 131 - 202 ],160,131,202,NA
MDG_0000000026,PUBLISHED,2003,AMR,PRY,150 [ 123 - 188 ],150,123,188,NA
MDG_0000000026,PUBLISHED,2010,AMR,PRY,108 [ 91 - 128 ],108,91,128,NA
MDG_0000000026,PUBLISHED,2012,AMR,PRY,98 [ 84 - 115 ],98,84,115,NA
MDG_0000000026,PUBLISHED,2006,AFR,NA,701 [661-765],701,661,765,NA
MDG_0000000026,PUBLISHED,2008,AFR,NA,653 [613-716],653,613,716,NA
MDG_0000000026,PUBLISHED,2013,AFR,NA,572 [530-653],572,530,653,NA
MDG_0000000026,PUBLISHED,2015,AFR,NA,548 [504-641],548,504,641,NA
MDG_0000000026,PUBLISHED,2004,AMR,NA,70 [68-73],70,68,73,NA
MDG_0000000026,PUBLISHED,2006,AMR,NA,67 [65-70],67,65,70,NA
MDG_0000000026,PUBLISHED,2013,AMR,NA,60 [58-64],60,58,64,NA
MDG_0000000026,PUBLISHED,2015,AMR,NA,59 [57-64],59,57,64,NA
MDG_0000000026,PUBLISHED,2002,EMR,NA,306 [267-362],306,267,362,NA
MDG_0000000026,PUBLISHED,2004,EMR,NA,286 [251-338],286,251,338,NA
MDG_0000000026,PUBLISHED,2011,EMR,NA,208 [181-256],208,181,256,NA
MDG_0000000026,PUBLISHED,2013,EMR,NA,190 [164-238],190,164,238,NA
MDG_0000000026,PUBLISHED,2002,EUR,NA,25 [24-27],25,24,27,NA
MDG_0000000026,PUBLISHED,2004,EUR,NA,23 [22-24],23,22,24,NA
MDG_0000000026,PUBLISHED,2009,EUR,NA,17 [17-19],17,17,19,NA
MDG_0000000026,PUBLISHED,2011,EUR,NA,16 [15-17],16,15,17,NA
MDG_0000000026,PUBLISHED,2000,SEAR,NA,355 [321-398],355,321,398,NA
MDG_0000000026,PUBLISHED,2002,SEAR,NA,326 [296-364],326,296,364,NA
MDG_0000000026,PUBLISHED,2009,SEAR,NA,226 [205-253],226,205,253,NA
MDG_0000000026,PUBLISHED,2011,SEAR,NA,202 [182-227],202,182,227,NA
MDG_0000000026,PUBLISHED,2016,SEAR,NA,157 [138-185],157,138,185,NA
MDG_0000000026,PUBLISHED,2000,GLOBAL,NA,342 [327-368],342,327,368,NA
MDG_0000000026,PUBLISHED,2007,GLOBAL,NA,274 [263-293],274,263,293,NA
MDG_0000000026,PUBLISHED,2009,GLOBAL,NA,257 [246-276],257,246,276,NA
MDG_0000000026,PUBLISHED,2016,GLOBAL,NA,214 [203-244],214,203,244,NA
MDG_0000000026,PUBLISHED,2000,WPR,NA,75 [71-82],75,71,82,NA
MDG_0000000026,PUBLISHED,2005,WPR,NA,61 [57-66],61,57,66,NA
MDG_0000000026,PUBLISHED,2007,WPR,NA,56 [53-61],56,53,61,NA
MDG_0000000026,PUBLISHED,2014,WPR,NA,44 [40-51],44,40,51,NA
MDG_0000000026,PUBLISHED,2016,WPR,NA,42 [37-49],42,37,49,NA
MDG_0000000026,PUBLISHED,2005,AMR,BLZ,70 [ 57 - 85 ],70,57,85,NA
MDG_0000000026,PUBLISHED,2003,AMR,JAM,79 [ 74 - 84 ],79,74,84,NA
MDG_0000000026,PUBLISHED,2010,AMR,ECU,78 [ 73 - 84 ],78,73,84,NA
MDG_0000000026,PUBLISHED,2017,SEAR,MDV,53 [ 35 - 84 ],53,35,84,NA
MDG_0000000026,PUBLISHED,2008,AMR,HND,76 [ 70 - 83 ],76,70,83,NA
MDG_0000000026,PUBLISHED,2015,SEAR,MDV,54 [ 37 - 83 ],54,37,83,NA
MDG_0000000026,PUBLISHED,2011,AMR,ECU,76 [ 71 - 82 ],76,71,82,NA
MDG_0000000026,PUBLISHED,2002,EMR,JOR,65 [ 53 - 81 ],65,53,81,NA
MDG_0000000026,PUBLISHED,2012,AFR,CPV,65 [ 53 - 80 ],65,53,80,NA
MDG_0000000026,PUBLISHED,2012,AFR,MUS,63 [ 51 - 79 ],63,51,79,NA
MDG_0000000026,PUBLISHED,2002,AMR,DOM,75 [ 71 - 78 ],75,71,78,NA
MDG_0000000026,PUBLISHED,2014,AFR,CPV,62 [ 49 - 77 ],62,49,77,NA
MDG_0000000026,PUBLISHED,2005,EMR,JOR,62 [ 49 - 77 ],62,49,77,NA
MDG_0000000026,PUBLISHED,2013,AFR,MUS,60 [ 48 - 76 ],60,48,76,NA
MDG_0000000026,PUBLISHED,2003,WPR,VNM,59 [ 46 - 76 ],59,46,76,NA
MDG_0000000026,PUBLISHED,2002,EMR,TUN,60 [ 50 - 75 ],60,50,75,NA
MDG_0000000026,PUBLISHED,2017,AFR,CPV,58 [ 45 - 75 ],58,45,75,NA
MDG_0000000026,PUBLISHED,2013,AMR,HND,69 [ 64 - 74 ],69,64,74,NA
MDG_0000000026,PUBLISHED,2015,AMR,HND,67 [ 60 - 74 ],67,60,74,NA
MDG_0000000026,PUBLISHED,2001,EMR,EGY,63 [ 55 - 73 ],63,55,73,NA
MDG_0000000026,PUBLISHED,2006,EMR,JOR,58 [ 46 - 73 ],58,46,73,NA
MDG_0000000026,PUBLISHED,2000,EUR,KAZ,61 [ 52 - 71 ],61,52,71,NA
MDG_0000000026,PUBLISHED,2003,EMR,TUN,57 [ 48 - 71 ],57,48,71,NA
MDG_0000000026,PUBLISHED,2004,AMR,SLV,64 [ 58 - 70 ],64,58,70,NA
MDG_0000000026,PUBLISHED,2003,AFR,MUS,57 [ 46 - 70 ],57,46,70,NA
MDG_0000000026,PUBLISHED,2008,EMR,JOR,55 [ 43 - 70 ],55,43,70,NA
MDG_0000000026,PUBLISHED,2015,AMR,ECU,63 [ 58 - 69 ],63,58,69,NA
MDG_0000000026,PUBLISHED,2009,EMR,JOR,54 [ 42 - 69 ],54,42,69,NA
MDG_0000000026,PUBLISHED,2005,WPR,VNM,54 [ 42 - 68 ],54,42,68,NA
MDG_0000000026,PUBLISHED,2011,EMR,JOR,52 [ 39 - 68 ],52,39,68,NA
MDG_0000000026,PUBLISHED,2001,EUR,KAZ,57 [ 49 - 67 ],57,49,67,NA
MDG_0000000026,PUBLISHED,2007,AFR,MUS,56 [ 46 - 67 ],56,46,67,NA
MDG_0000000026,PUBLISHED,2014,EMR,JOR,49 [ 35 - 67 ],49,35,67,NA
MDG_0000000026,PUBLISHED,2006,AMR,SLV,60 [ 55 - 66 ],60,55,66,NA
MDG_0000000026,PUBLISHED,2003,EMR,EGY,57 [ 50 - 66 ],57,50,66,NA
MDG_0000000026,PUBLISHED,2015,EMR,JOR,48 [ 34 - 66 ],48,34,66,NA
MDG_0000000026,PUBLISHED,2003,AMR,ATG,44 [ 29 - 66 ],44,29,66,NA
MDG_0000000026,PUBLISHED,2000,EUR,RUS,56 [ 48 - 65 ],56,48,65,NA
MDG_0000000026,PUBLISHED,2006,WPR,VNM,51 [ 41 - 65 ],51,41,65,NA
MDG_0000000026,PUBLISHED,2001,AMR,ATG,44 [ 29 - 65 ],44,29,65,NA
MDG_0000000026,PUBLISHED,2000,EUR,TJK,53 [ 44 - 64 ],53,44,64,NA
MDG_0000000026,PUBLISHED,2001,EUR,TJK,52 [ 43 - 64 ],52,43,64,NA
MDG_0000000026,PUBLISHED,2009,AMR,ARG,56 [ 50 - 63 ],56,50,63,NA
MDG_0000000026,PUBLISHED,2001,AMR,BRB,48 [ 36 - 63 ],48,36,63,NA
MDG_0000000026,PUBLISHED,2013,AMR,BLZ,48 [ 36 - 62 ],48,36,62,NA
MDG_0000000026,PUBLISHED,2004,AMR,ATG,41 [ 27 - 62 ],41,27,62,NA
MDG_0000000026,PUBLISHED,2008,AMR,ARG,53 [ 48 - 61 ],53,48,61,NA
MDG_0000000026,PUBLISHED,2004,EMR,EGY,54 [ 47 - 61 ],54,47,61,NA
MDG_0000000026,PUBLISHED,2013,WPR,VNM,46 [ 35 - 61 ],46,35,61,NA
MDG_0000000026,PUBLISHED,2016,WPR,VNM,44 [ 32 - 61 ],44,32,61,NA
MDG_0000000026,PUBLISHED,2003,AMR,BRB,45 [ 33 - 60 ],45,33,60,NA
MDG_0000000026,PUBLISHED,2005,EMR,EGY,52 [ 46 - 59 ],52,46,59,NA
MDG_0000000026,PUBLISHED,2013,AMR,SLV,50 [ 42 - 59 ],50,42,59,NA
MDG_0000000026,PUBLISHED,2004,SEAR,LKA,48 [ 40 - 59 ],48,40,59,NA
MDG_0000000026,PUBLISHED,2001,SEAR,LKA,53 [ 48 - 57 ],53,48,57,NA
MDG_0000000026,PUBLISHED,2003,EUR,KAZ,49 [ 43 - 57 ],49,43,57,NA
MDG_0000000026,PUBLISHED,2010,AMR,ARG,51 [ 46 - 56 ],51,46,56,NA
MDG_0000000026,PUBLISHED,2001,WPR,FJI,49 [ 43 - 56 ],49,43,56,NA
MDG_0000000026,PUBLISHED,2005,AMR,BRB,42 [ 30 - 56 ],42,30,56,NA
MDG_0000000026,PUBLISHED,2005,AMR,MEX,54 [ 52 - 55 ],54,52,55,NA
MDG_0000000026,PUBLISHED,2016,EMR,TUN,45 [ 35 - 55 ],45,35,55,NA
MDG_0000000026,PUBLISHED,2006,AMR,BRB,41 [ 30 - 55 ],41,30,55,NA
MDG_0000000026,PUBLISHED,2007,AMR,BRB,40 [ 29 - 54 ],40,29,54,NA
MDG_0000000026,PUBLISHED,2011,AMR,ARG,48 [ 45 - 53 ],48,45,53,NA
MDG_0000000026,PUBLISHED,2012,EMR,TUN,46 [ 39 - 53 ],46,39,53,NA
MDG_0000000026,PUBLISHED,2002,EUR,TJK,43 [ 35 - 53 ],43,35,53,NA
MDG_0000000026,PUBLISHED,2009,EMR,TUN,46 [ 41 - 52 ],46,41,52,NA
MDG_0000000026,PUBLISHED,2008,EMR,EGY,45 [ 40 - 52 ],45,40,52,NA
MDG_0000000026,PUBLISHED,2006,SEAR,LKA,47 [ 43 - 51 ],47,43,51,NA
MDG_0000000026,PUBLISHED,2004,SEAR,THA,46 [ 41 - 51 ],46,41,51,NA
MDG_0000000026,PUBLISHED,2003,EUR,ROU,43 [ 36 - 51 ],43,36,51,NA
MDG_0000000026,PUBLISHED,2007,AMR,MEX,49 [ 48 - 50 ],49,48,50,NA
MDG_0000000026,PUBLISHED,2012,EMR,EGY,42 [ 35 - 50 ],42,35,50,NA
MDG_0000000026,PUBLISHED,2002,EUR,TUR,39 [ 32 - 50 ],39,32,50,NA
MDG_0000000026,PUBLISHED,2003,SEAR,THA,44 [ 40 - 49 ],44,40,49,NA
MDG_0000000026,PUBLISHED,2005,EUR,KAZ,43 [ 38 - 49 ],43,38,49,NA
MDG_0000000026,PUBLISHED,2000,SEAR,THA,43 [ 37 - 49 ],43,37,49,NA
MDG_0000000026,PUBLISHED,2011,EMR,EGY,42 [ 35 - 49 ],42,35,49,NA
MDG_0000000026,PUBLISHED,2002,EUR,UZB,41 [ 35 - 48 ],41,35,48,NA
MDG_0000000026,PUBLISHED,2001,EUR,UZB,41 [ 34 - 48 ],41,34,48,NA
MDG_0000000026,PUBLISHED,2001,AMR,CUB,44 [ 40 - 47 ],44,40,47,NA
MDG_0000000026,PUBLISHED,2002,EMR,IRN,41 [ 36 - 47 ],41,36,47,NA
MDG_0000000026,PUBLISHED,2012,AMR,BRB,34 [ 22 - 47 ],34,22,47,NA
MDG_0000000026,PUBLISHED,2008,SEAR,THA,43 [ 40 - 46 ],43,40,46,NA
MDG_0000000026,PUBLISHED,2004,EUR,ROU,39 [ 33 - 46 ],39,33,46,NA
MDG_0000000026,PUBLISHED,2013,AMR,BRB,32 [ 21 - 46 ],32,21,46,NA
MDG_0000000026,PUBLISHED,2002,EUR,ARM,39 [ 34 - 45 ],39,34,45,NA
MDG_0000000026,PUBLISHED,2005,EUR,GEO,39 [ 34 - 45 ],39,34,45,NA
MDG_0000000026,PUBLISHED,2006,AMR,GRD,31 [ 21 - 45 ],31,21,45,NA
MDG_0000000026,PUBLISHED,2011,AMR,MEX,43 [ 42 - 44 ],43,42,44,NA
MDG_0000000026,PUBLISHED,2015,AMR,ARG,41 [ 39 - 44 ],41,39,44,NA
MDG_0000000026,PUBLISHED,2011,SEAR,THA,41 [ 38 - 44 ],41,38,44,NA
MDG_0000000026,PUBLISHED,2010,WPR,FJI,39 [ 35 - 44 ],39,35,44,NA
MDG_0000000026,PUBLISHED,2015,AMR,BRB,31 [ 20 - 44 ],31,20,44,NA
MDG_0000000026,PUBLISHED,2008,AMR,GRD,30 [ 20 - 44 ],30,20,44,NA
MDG_0000000026,PUBLISHED,2016,AMR,ARG,40 [ 37 - 43 ],40,37,43,NA
MDG_0000000026,PUBLISHED,2017,AMR,ARG,39 [ 35 - 43 ],39,35,43,NA
MDG_0000000026,PUBLISHED,2016,SEAR,THA,37 [ 33 - 43 ],37,33,43,NA
MDG_0000000026,PUBLISHED,2006,EUR,UZB,37 [ 31 - 43 ],37,31,43,NA
MDG_0000000026,PUBLISHED,2004,EUR,TUR,35 [ 30 - 43 ],35,30,43,NA
MDG_0000000026,PUBLISHED,2012,AMR,MEX,41 [ 40 - 42 ],41,40,42,NA
MDG_0000000026,PUBLISHED,2013,AMR,CUB,40 [ 37 - 42 ],40,37,42,NA
MDG_0000000026,PUBLISHED,2001,AMR,CRI,37 [ 34 - 42 ],37,34,42,NA
MDG_0000000026,PUBLISHED,2009,WPR,CHN,37 [ 33 - 42 ],37,33,42,NA
MDG_0000000026,PUBLISHED,2005,EUR,ROU,35 [ 30 - 42 ],35,30,42,NA
MDG_0000000026,PUBLISHED,2001,EUR,LVA,35 [ 29 - 42 ],35,29,42,NA
MDG_0000000026,PUBLISHED,2011,SEAR,LKA,38 [ 34 - 41 ],38,34,41,NA
MDG_0000000026,PUBLISHED,2013,SEAR,LKA,37 [ 33 - 41 ],37,33,41,NA
MDG_0000000026,PUBLISHED,2003,EUR,MDA,36 [ 31 - 41 ],36,31,41,NA
MDG_0000000026,PUBLISHED,2007,EUR,UZB,35 [ 30 - 41 ],35,30,41,NA
MDG_0000000026,PUBLISHED,2012,EMR,SYR,28 [ 20 - 41 ],28,20,41,NA
MDG_0000000026,PUBLISHED,2006,AMR,CUB,38 [ 35 - 40 ],38,35,40,NA
MDG_0000000026,PUBLISHED,2005,EUR,TJK,32 [ 25 - 40 ],32,25,40,NA
MDG_0000000026,PUBLISHED,2011,EMR,SYR,28 [ 20 - 40 ],28,20,40,NA
MDG_0000000026,PUBLISHED,2011,WPR,CHN,34 [ 29 - 39 ],34,29,39,NA
MDG_0000000026,PUBLISHED,2005,EUR,TUR,33 [ 28 - 39 ],33,28,39,NA
MDG_0000000026,PUBLISHED,2007,EUR,UKR,33 [ 27 - 39 ],33,27,39,NA
MDG_0000000026,PUBLISHED,2004,EUR,LVA,32 [ 26 - 39 ],32,26,39,NA
MDG_0000000026,PUBLISHED,2017,AMR,BRB,27 [ 17 - 39 ],27,17,39,NA
