iso,year,start,end,obs_matdeaths,pm_obs,env,mmr_obs,shortcite,obs_selogpm,type,modelinclude,crvs_completeness,definition,sens,var_sens,sens_sq,oneminsens_sq,spec,var_spec,spec_sq,oneminspec_sq,cov_sesp,completeness_inq
SGP,2011.5,2011,2012,2,0.003802281,526,NA,NA,NA,vr,TRUE,0.708894879,maternal,0.375773925,0.026746352,0.141206045,0.411346182,0.999582997,2.56E-07,0.999300164,1.74E-07,-4.62E-06,NA
SGP,2011.5,2011,2012,2,0.003802281,526,NA,NA,NA,vr,TRUE,0.708894879,maternal,0.376592401,0.026119746,0.141821837,0.410842587,0.999569789,2.46E-07,0.999313876,1.85E-07,-4.48E-06,NA
SGP,2012.5,2012,2013,1,0.001908397,524,NA,NA,NA,vr,TRUE,0.701472557,maternal,0.375773925,0.0273282,0.141206045,0.410266258,0.999582997,2.75E-07,0.999279569,1.74E-07,-4.84E-06,NA
SGP,2012.5,2012,2013,1,0.001908397,524,NA,NA,NA,vr,TRUE,0.701472557,maternal,0.376592401,0.027397587,0.141821837,0.409528217,0.999569789,2.55E-07,0.999305506,1.85E-07,-4.67E-06,NA
SGP,2013.5,2013,2014,0,0,448,NA,NA,NA,vr,TRUE,0.694573643,maternal,0.375773925,0.028730284,0.141206045,0.410712099,0.999582997,2.77E-07,0.999277018,1.74E-07,-4.99E-06,NA
SGP,2013.5,2013,2014,0,0,448,NA,NA,NA,vr,TRUE,0.694573643,maternal,0.376592401,0.029640267,0.141821837,0.410479353,0.999569789,2.51E-07,0.999311288,1.85E-07,-4.82E-06,NA
SGP,2014.5,2014,2015,0,0,432,NA,NA,NA,vr,TRUE,0.686804452,maternal,0.375773925,0.029627933,0.141206045,0.412821313,0.999582997,2.91E-07,0.999259341,1.74E-07,-5.19E-06,NA
SGP,2014.5,2014,2015,0,0,432,NA,NA,NA,vr,TRUE,0.686804452,maternal,0.376592401,0.031202101,0.141821837,0.408023625,0.999569789,2.42E-07,0.99932518,1.85E-07,-4.86E-06,NA
SGP,2015.5,2015,2016,3,0.006637168,452,NA,NA,NA,vr,TRUE,0.678678679,maternal,0.375773925,0.030497038,0.141206045,0.412657209,0.999582997,3.02E-07,0.999246677,1.74E-07,-5.36E-06,NA
SGP,2015.5,2015,2016,3,0.006637168,452,NA,NA,NA,vr,TRUE,0.678678679,maternal,0.376592401,0.031513577,0.141821837,0.409930927,0.999569789,2.56E-07,0.999308478,1.85E-07,-5.02E-06,NA
SGP,2016.5,2016,2017,2,0.004474273,447,NA,NA,NA,vr,TRUE,0.70952381,maternal,0.375773925,0.031203464,0.141206045,0.411524627,0.999582997,3.12E-07,0.999237081,1.74E-07,-5.51E-06,NA
SGP,2016.5,2016,2017,2,0.004474273,447,NA,NA,NA,vr,TRUE,0.70952381,maternal,0.376592401,0.033525285,0.141821837,0.408753223,0.999569789,2.92E-07,0.999260016,1.85E-07,-5.53E-06,NA
LKA,1985.5,1985,1986,197,0.027123778,7263,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,1986.5,1986,1987,167,0.024400935,6844,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,1996.5,1996,1997,68,0.010996119,6184,NA,NA,NA,vr,TRUE,0.818422446,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,1997.5,1997,1998,114,0.0160586,7099,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,1998.5,1998,1999,84,0.012847966,6538,NA,NA,NA,vr,TRUE,0.900675024,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,1999.5,1999,2000,59,0.009002136,6554,NA,NA,NA,vr,TRUE,0.976023827,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,2000.5,2000,2001,74,0.011107775,6662,NA,NA,NA,vr,TRUE,0.969723435,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,2001.5,2001,2002,63,0.01119403,5628,NA,NA,NA,vr,TRUE,0.868920797,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,2002.5,2002,2003,60,0.01080497,5553,NA,NA,NA,vr,TRUE,0.892478303,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,2003.5,2003,2004,72,0.012667136,5684,NA,NA,NA,vr,TRUE,0.915740293,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
LKA,2006.5,2006,2007,53,0.010077962,5259,NA,NA,NA,vr,TRUE,0.862131148,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,1998.5,1998,1999,32,0.00748363,4276,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,1999.5,1999,2000,63,0.015965535,3946,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2000.5,2000,2001,245,0.056542811,4333,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2001.5,2001,2002,27,0.0076945,3509,NA,NA,NA,vr,TRUE,0.879889669,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2002.5,2002,2003,32,0.008650987,3699,NA,NA,NA,vr,TRUE,0.901975128,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2003.5,2003,2004,31,0.0097423,3182,NA,NA,NA,vr,TRUE,0.758341277,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2004.5,2004,2005,29,0.006922893,4189,NA,NA,NA,vr,TRUE,0.959239753,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2005.5,2005,2006,31,0.008385177,3697,NA,NA,NA,vr,TRUE,0.827624804,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2006.5,2006,2007,29,0.008264463,3509,NA,NA,NA,vr,TRUE,0.744220573,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2007.5,2007,2008,38,0.010982659,3460,NA,NA,NA,vr,TRUE,0.690756638,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2008.5,2008,2009,26,0.006924101,3755,NA,NA,NA,vr,TRUE,0.705296769,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2009.5,2009,2010,29,0.007797795,3719,NA,NA,NA,vr,TRUE,0.662923351,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
SYR,2010.5,2010,2011,14,0.003522013,3975,NA,NA,NA,vr,TRUE,0.681233933,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
THA,1990.5,1990,1991,236,0.01198578,19690,NA,NA,NA,vr,TRUE,0.782156193,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.73E-06,NA
THA,1990.5,1990,1991,236,0.01198578,19690,NA,NA,NA,vr,TRUE,0.782156193,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.65E-06,NA
THA,1991.5,1991,1992,186,0.00916211,20301,NA,NA,NA,vr,TRUE,0.792636264,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.63E-06,NA
THA,1991.5,1991,1992,186,0.00916211,20301,NA,NA,NA,vr,TRUE,0.792636264,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.60E-06,NA
THA,1992.5,1992,1993,137,0.006707466,20425,NA,NA,NA,vr,TRUE,0.779967159,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.51E-06,NA
THA,1992.5,1992,1993,137,0.006707466,20425,NA,NA,NA,vr,TRUE,0.779967159,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.48E-06,NA
THA,1994.5,1994,1995,104,0.00452056,23006,NA,NA,NA,vr,TRUE,0.805757915,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.41E-06,NA
THA,1994.5,1994,1995,104,0.00452056,23006,NA,NA,NA,vr,TRUE,0.805757915,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.29E-06,NA
THA,1995.5,1995,1996,95,0.003722716,25519,NA,NA,NA,vr,TRUE,0.833545648,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.24E-06,NA
THA,1995.5,1995,1996,95,0.003722716,25519,NA,NA,NA,vr,TRUE,0.833545648,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.25E-06,NA
THA,1996.5,1996,1997,120,0.004306323,27866,NA,NA,NA,vr,TRUE,0.83928679,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.12E-06,NA
THA,1996.5,1996,1997,120,0.004306323,27866,NA,NA,NA,vr,TRUE,0.83928679,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.14E-06,NA
THA,1997.5,1997,1998,87,0.003294331,26409,NA,NA,NA,vr,TRUE,0.734951159,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.06E-06,NA
THA,1997.5,1997,1998,87,0.003294331,26409,NA,NA,NA,vr,TRUE,0.734951159,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-3.03E-06,NA
THA,1998.5,1998,1999,63,0.002283602,27588,NA,NA,NA,vr,TRUE,0.723088617,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.94E-06,NA
THA,1998.5,1998,1999,63,0.002283602,27588,NA,NA,NA,vr,TRUE,0.723088617,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.94E-06,NA
THA,1999.5,1999,2000,93,0.002695887,34497,NA,NA,NA,vr,TRUE,0.863915254,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.79E-06,NA
THA,1999.5,1999,2000,93,0.002695887,34497,NA,NA,NA,vr,TRUE,0.863915254,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.86E-06,NA
THA,2000.5,2000,2001,101,0.002798016,36097,NA,NA,NA,vr,TRUE,0.874421647,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.70E-06,NA
THA,2000.5,2000,2001,101,0.002798016,36097,NA,NA,NA,vr,TRUE,0.874421647,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.76E-06,NA
THA,2002.5,2002,2003,114,0.003120381,36534,NA,NA,NA,vr,TRUE,0.858371317,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.50E-06,NA
THA,2002.5,2002,2003,114,0.003120381,36534,NA,NA,NA,vr,TRUE,0.858371317,maternal,0.584142727,0.06090018,0.341222726,0.172937273,0.999332586,4.30E-07,0.998665618,4.45E-07,-2.52E-06,NA
THA,2003.5,2003,2004,100,0.002930317,34126,NA,NA,NA,vr,TRUE,0.805732634,maternal,0.515025173,0.049226493,0.284359874,0.254309529,0.999263154,4.25E-07,0.99852687,5.62E-07,-9.87E-07,NA
THA,2003.5,2003,2004,100,0.002930317,34126,NA,NA,NA,vr,TRUE,0.805732634,maternal,0.515272178,0.049200321,0.284478028,0.253933672,0.999260736,4.19E-07,0.998522039,5.67E-07,-1.02E-06,NA
THA,2004.5,2004,2005,106,0.003245759,32658,NA,NA,NA,vr,TRUE,0.769292377,maternal,0.445907619,0.037552805,0.227497023,0.335681786,0.999193721,4.20E-07,0.998388122,6.79E-07,-9.51E-07,NA
THA,2004.5,2004,2005,106,0.003245759,32658,NA,NA,NA,vr,TRUE,0.769292377,maternal,0.44640163,0.037500461,0.227733331,0.33493007,0.999188886,4.07E-07,0.99837846,6.89E-07,-9.67E-07,NA
THA,2005.5,2005,2006,99,0.003367576,29398,NA,NA,NA,vr,TRUE,0.775611429,maternal,0.376790064,0.025879117,0.170634171,0.417054042,0.999124289,4.14E-07,0.998249373,7.96E-07,-8.89E-07,NA
THA,2005.5,2005,2006,99,0.003367576,29398,NA,NA,NA,vr,TRUE,0.775611429,maternal,0.377531082,0.025800602,0.170988633,0.415926469,0.999117035,3.96E-07,0.998234881,8.11E-07,-9.00E-07,NA
THA,2006.5,2006,2007,92,0.003293477,27934,NA,NA,NA,vr,TRUE,0.81795555,maternal,0.30767251,0.014205429,0.113771319,0.498426298,0.999054856,4.09E-07,0.998110625,9.13E-07,-8.29E-07,NA
THA,2006.5,2006,2007,92,0.003293477,27934,NA,NA,NA,vr,TRUE,0.81795555,maternal,0.308660534,0.014100743,0.114243935,0.496922868,0.999045185,3.84E-07,0.998091302,9.32E-07,-8.19E-07,NA
THA,2007.5,2007,2008,97,0.003614278,26838,NA,NA,NA,vr,FALSE,0.822217457,maternal,0.238554956,0.002531742,0.056908467,0.579798555,0.998985424,4.04E-07,0.997971877,1.03E-06,-1.79E-06,NA
THA,2007.5,2007,2008,97,0.003614278,26838,NA,NA,NA,vr,FALSE,0.822217457,maternal,0.239789985,0.002400883,0.057499237,0.577919267,0.998973334,3.73E-07,0.997947723,1.05E-06,-1.67E-06,NA
THA,2008.5,2008,2009,89,0.003435365,25907,NA,NA,NA,vr,FALSE,0.811571957,maternal,0.227226809,0.001261445,0.051632023,0.597178404,0.999363821,1.75E-07,0.998728047,4.05E-07,-8.29E-07,NA
THA,2008.5,2008,2009,89,0.003435365,25907,NA,NA,NA,vr,FALSE,0.811571957,maternal,0.227251207,0.001156899,0.051643111,0.597140697,0.999359918,1.70E-07,0.998720246,4.10E-07,-7.83E-07,NA
THA,2009.5,2009,2010,83,0.003368233,24642,NA,NA,NA,vr,FALSE,0.794006767,maternal,0.225155842,8.69E-04,0.050695154,0.600383469,0.99940804,1.31E-07,0.998816431,3.50E-07,-5.96E-07,NA
THA,2009.5,2009,2010,83,0.003368233,24642,NA,NA,NA,vr,FALSE,0.794006767,maternal,0.225291584,8.78E-04,0.050756298,0.60017313,0.999416312,1.26E-07,0.998832966,3.41E-07,-5.87E-07,NA
THA,2010.5,2010,2011,78,0.003160838,24677,NA,NA,NA,vr,FALSE,0.824077475,maternal,0.226417956,7.58E-04,0.051265091,0.598429179,0.999399503,9.39E-08,0.998799367,3.61E-07,-4.71E-07,NA
THA,2010.5,2010,2011,78,0.003160838,24677,NA,NA,NA,vr,FALSE,0.824077475,maternal,0.224869316,7.02E-04,0.050566209,0.600827578,0.99940392,8.34E-08,0.998808195,3.55E-07,-4.27E-07,NA
THA,2011.5,2011,2012,69,0.002903429,23765,NA,NA,NA,vr,FALSE,0.833041223,maternal,0.232651661,0.001002478,0.054126796,0.588823473,0.999096716,1.31E-07,0.998194247,8.16E-07,-6.41E-07,NA
THA,2011.5,2011,2012,69,0.002903429,23765,NA,NA,NA,vr,FALSE,0.833041223,maternal,0.23101988,9.16E-04,0.053370185,0.591330426,0.999073555,1.27E-07,0.998147969,8.58E-07,-6.03E-07,NA
THA,2012.5,2012,2013,140,0.006019434,23258,NA,NA,NA,vr,FALSE,0.841888076,maternal,0.265969907,0.002627434,0.070739991,0.538800177,0.997116889,4.30E-07,0.994242089,8.31E-06,-1.88E-06,NA
THA,2012.5,2012,2013,140,0.006019434,23258,NA,NA,NA,vr,FALSE,0.841888076,maternal,0.263940021,0.001929148,0.069664337,0.541784295,0.997060364,3.44E-07,0.994129369,8.64E-06,-1.44E-06,NA
THA,2013.5,2013,2014,166,0.007320192,22677,NA,NA,NA,vr,FALSE,0.836666175,maternal,0.287251719,0.003845508,0.08251355,0.508010113,0.99617487,4.30E-07,0.992364371,1.46E-05,-2.27E-06,NA
THA,2013.5,2013,2014,166,0.007320192,22677,NA,NA,NA,vr,FALSE,0.836666175,maternal,0.284080211,0.002629073,0.080701567,0.512541145,0.996124469,2.96E-07,0.992263957,1.50E-05,-1.56E-06,NA
THA,2014.5,2014,2015,166,0.007333775,22635,NA,NA,NA,vr,FALSE,0.859404662,maternal,0.297269654,0.005150414,0.088369249,0.493829941,0.995843865,3.61E-07,0.991705004,1.73E-05,-2.41E-06,NA
THA,2014.5,2014,2015,166,0.007333775,22635,NA,NA,NA,vr,FALSE,0.859404662,maternal,0.295986918,0.003366956,0.087608256,0.495634419,0.995811467,2.54E-07,0.991640477,1.75E-05,-1.64E-06,NA
THA,2015.5,2015,2016,165,0.007458301,22123,NA,NA,NA,vr,TRUE,0.866617048,maternal,0.297269654,0.005863111,0.088369249,0.495106716,0.995843865,4.30E-07,0.991742724,1.73E-05,-2.81E-06,NA
THA,2015.5,2015,2016,165,0.007458301,22123,NA,NA,NA,vr,TRUE,0.866617048,maternal,0.295986918,0.004404621,0.087608256,0.496563622,0.995811467,4.13E-07,0.991634981,1.75E-05,-2.38E-06,NA
THA,2016.5,2016,2017,175,0.008006588,21857,NA,NA,NA,vr,TRUE,0.872117149,maternal,0.297269654,0.007048676,0.088369249,0.494583446,0.995843865,4.30E-07,0.991786407,1.73E-05,-3.08E-06,NA
THA,2016.5,2016,2017,175,0.008006588,21857,NA,NA,NA,vr,TRUE,0.872117149,maternal,0.295986918,0.005301968,0.087608256,0.497886186,0.995811467,4.30E-07,0.991654731,1.75E-05,-2.67E-06,NA
ARE,2005.5,2005,2006,0,0,406,NA,NA,NA,vr,TRUE,0.926940639,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARE,2006.5,2006,2007,1,0.002770083,361,NA,NA,NA,vr,TRUE,0.779697624,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARE,2007.5,2007,2008,1,0.002358491,424,NA,NA,NA,vr,TRUE,0.849699399,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARE,2008.5,2008,2009,1,0.002493766,401,NA,NA,NA,vr,TRUE,0.735779817,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARE,2009.5,2009,2010,2,0.004842615,413,NA,NA,NA,vr,TRUE,0.696458685,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1987.5,1987,1988,26,0.041269841,630,NA,NA,NA,vr,TRUE,0.863013699,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1988.5,1988,1989,28,0.045977011,609,NA,NA,NA,vr,TRUE,0.838842975,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1989.5,1989,1990,34,0.051437216,661,NA,NA,NA,vr,TRUE,0.818069307,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1995.5,1995,1996,9,0.014851485,606,NA,NA,NA,vr,TRUE,0.641269841,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1996.5,1996,1997,8,0.012882448,621,NA,NA,NA,vr,TRUE,0.722933644,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1997.5,1997,1998,5,0.009391354,673,NA,NA,NA,vr,TRUE,0.643403442,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1998.5,1998,1999,8,0.012383901,646,NA,NA,NA,vr,TRUE,0.783030303,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,1999.5,1999,2000,2,0.003215434,622,NA,NA,NA,vr,TRUE,0.762254902,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,2000.5,2000,2001,8,0.013722127,583,NA,NA,NA,vr,TRUE,0.730576441,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,2001.5,2001,2002,2,0.003189793,627,NA,NA,NA,vr,TRUE,0.747318236,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,2002.5,2002,2003,4,0.006462036,619,NA,NA,NA,vr,TRUE,0.731678487,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,2003.5,2003,2004,1,0.001594896,627,NA,NA,NA,vr,TRUE,0.715753425,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,2004.5,2004,2005,1,0.001706485,586,NA,NA,NA,vr,TRUE,0.748403576,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ALB,2005.5,2005,2006,6,0.01010101,594,NA,NA,NA,vr,TRUE,0.592814371,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1985.5,1985,1986,18,0.021608643,833,NA,NA,NA,vr,TRUE,0.935955056,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1986.5,1986,1987,24,0.03034134,791,NA,NA,NA,vr,TRUE,0.926229508,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1987.5,1987,1988,32,0.040764331,785,NA,NA,NA,vr,TRUE,0.918128655,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1988.5,1988,1989,22,0.027314985,5659,NA,NA,NA,vr,TRUE,0.877908781,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1989.5,1989,1990,26,0.028856826,901,NA,NA,NA,vr,TRUE,0.909182644,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1990.5,1990,1991,32,0.036866359,868,NA,NA,NA,vr,TRUE,0.907949791,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1991.5,1991,1992,17,0.021992238,773,NA,NA,NA,vr,TRUE,0.909411765,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1992.5,1992,1993,9,0.010089686,892,NA,NA,NA,vr,TRUE,0.91206544,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1993.5,1993,1994,16,0.016913319,946,NA,NA,NA,vr,TRUE,0.917555771,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1994.5,1994,1995,15,0.017899761,838,NA,NA,NA,vr,TRUE,0.924944812,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1995.5,1995,1996,17,0.019562716,869,NA,NA,NA,vr,TRUE,0.932403433,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1996.5,1996,1997,10,0.010718114,933,NA,NA,NA,vr,TRUE,0.940524194,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1997.5,1997,1998,17,0.019165727,887,NA,NA,NA,vr,TRUE,0.948663102,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1998.5,1998,1999,10,0.010893246,918,NA,NA,NA,vr,TRUE,0.957247132,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,1999.5,1999,2000,12,0.014705882,816,NA,NA,NA,vr,TRUE,0.965680473,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,2000.5,2000,2001,18,0.021126761,852,NA,NA,NA,vr,TRUE,0.97260274,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,2001.5,2001,2002,7,0.008036739,871,NA,NA,NA,vr,TRUE,0.979752531,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,2002.5,2002,2003,3,0.003614458,830,NA,NA,NA,vr,TRUE,0.984578885,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,2003.5,2003,2004,8,0.009791922,817,NA,NA,NA,vr,TRUE,0.989104116,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,2006.5,2006,2007,10,0.012033694,831,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
ARM,2007.5,2007,2008,6,0.007978723,752,NA,NA,NA,vr,TRUE,1,maternal,0.584142727,0.06090018,0.341222726,NA,0.999332586,4.30E-07,NA,4.45E-07,-9.04E-06,NA
