FREQ,REF_AREA,INDICATOR,UNIT_MULT,TIME_FORMAT,TIME_PERIOD,OBS_VALUE
Q,PT,NGDP_XDC,6,P3M,2019-Q3,53959.635
Q,PT,NGDP_XDC,6,P3M,2019-Q4,54639.886
Q,MK,NGDP_XDC,6,P3M,2009-Q1,92764.460818
Q,MK,NGDP_XDC,6,P3M,2009-Q2,102852.631483
Q,MK,NGDP_XDC,6,P3M,2009-Q3,105202.914103
Q,MK,NGDP_XDC,6,P3M,2009-Q4,113801.894596
Q,MK,NGDP_XDC,6,P3M,2010-Q1,98695.65048
Q,MK,NGDP_XDC,6,P3M,2010-Q2,108116.782622
Q,MK,NGDP_XDC,6,P3M,2010-Q3,114552.531088
Q,MK,NGDP_XDC,6,P3M,2010-Q4,115930.54181
Q,MK,NGDP_XDC,6,P3M,2011-Q1,103633.026397
Q,MK,NGDP_XDC,6,P3M,2011-Q2,117240.782614
Q,MK,NGDP_XDC,6,P3M,2011-Q3,118947.393404
Q,MK,NGDP_XDC,6,P3M,2011-Q4,124365.129453
Q,MK,NGDP_XDC,6,P3M,2012-Q1,103983.658051
Q,MK,NGDP_XDC,6,P3M,2012-Q2,115462.858625
Q,MK,NGDP_XDC,6,P3M,2012-Q3,123504.813355
Q,MK,NGDP_XDC,6,P3M,2012-Q4,123751.37447
Q,MK,NGDP_XDC,6,P3M,2013-Q1,109082.251118
Q,MK,NGDP_XDC,6,P3M,2013-Q2,127692.709519
Q,MK,NGDP_XDC,6,P3M,2013-Q3,131072.031106
Q,MK,NGDP_XDC,6,P3M,2013-Q4,134044.008258
Q,MK,NGDP_XDC,6,P3M,2014-Q1,120689.7161
Q,MK,NGDP_XDC,6,P3M,2014-Q2,134262.152212
Q,MK,NGDP_XDC,6,P3M,2014-Q3,134107.438979
Q,MK,NGDP_XDC,6,P3M,2014-Q4,138571.692709
Q,MK,NGDP_XDC,6,P3M,2015-Q1,128439.382424
Q,MK,NGDP_XDC,6,P3M,2015-Q2,138813.886765
Q,MK,NGDP_XDC,6,P3M,2015-Q3,143586.616136
Q,MK,NGDP_XDC,6,P3M,2015-Q4,148113.730132
Q,MK,NGDP_XDC,6,P3M,2016-Q1,135707.090555
Q,MK,NGDP_XDC,6,P3M,2016-Q2,146029.486957
Q,MK,NGDP_XDC,6,P3M,2016-Q3,154078.798642
Q,MK,NGDP_XDC,6,P3M,2016-Q4,158979.423667
Q,MK,NGDP_XDC,6,P3M,2017-Q1,143436.117954
Q,MK,NGDP_XDC,6,P3M,2017-Q2,150671.575279
Q,MK,NGDP_XDC,6,P3M,2017-Q3,159616.72379
Q,MK,NGDP_XDC,6,P3M,2017-Q4,164381.265329
Q,MK,NGDP_XDC,6,P3M,2018-Q1,151570.000717
Q,MK,NGDP_XDC,6,P3M,2018-Q2,161388.514072
Q,MK,NGDP_XDC,6,P3M,2018-Q3,167567.55022
Q,MK,NGDP_XDC,6,P3M,2018-Q4,177527.233276
Q,MK,NGDP_XDC,6,P3M,2019-Q1,163049.608706
Q,MK,NGDP_XDC,6,P3M,2019-Q2,169422.031672
Q,MK,NGDP_XDC,6,P3M,2019-Q3,177644.701649
Q,MK,NGDP_XDC,6,P3M,2019-Q4,187428.742928
Q,MD,NGDP_XDC,6,P3M,2009-Q1,11527.8093842
Q,MD,NGDP_XDC,6,P3M,2009-Q2,13416.3701681
Q,MD,NGDP_XDC,6,P3M,2009-Q3,17087.3789216
Q,MD,NGDP_XDC,6,P3M,2009-Q4,18398.2445261
Q,MD,NGDP_XDC,6,P3M,2010-Q1,14679.3952419541
Q,MD,NGDP_XDC,6,P3M,2010-Q2,17109.615233596
Q,MD,NGDP_XDC,6,P3M,2010-Q3,20608.64686183
Q,MD,NGDP_XDC,6,P3M,2010-Q4,19487.8168733038
Q,MD,NGDP_XDC,6,P3M,2011-Q1,16875.718343661
Q,MD,NGDP_XDC,6,P3M,2011-Q2,19984.6972111458
Q,MD,NGDP_XDC,6,P3M,2011-Q3,24038.2650170927
Q,MD,NGDP_XDC,6,P3M,2011-Q4,21450.022
Q,MD,NGDP_XDC,6,P3M,2012-Q1,18144.5893457009
Q,MD,NGDP_XDC,6,P3M,2012-Q2,21284.0657903948
Q,MD,NGDP_XDC,6,P3M,2012-Q3,26234.5694113461
Q,MD,NGDP_XDC,6,P3M,2012-Q4,22564.5280341275
Q,MD,NGDP_XDC,6,P3M,2013-Q1,19749.3782816264
Q,MD,NGDP_XDC,6,P3M,2013-Q2,23840.2129593515
Q,MD,NGDP_XDC,6,P3M,2013-Q3,30149.0021154023
Q,MD,NGDP_XDC,6,P3M,2013-Q4,26771.8773548123
Q,MD,NGDP_XDC,6,P3M,2014-Q1,21533.4526238485
Q,MD,NGDP_XDC,6,P3M,2014-Q2,26343.393921047
Q,MD,NGDP_XDC,6,P3M,2014-Q3,34215.0696575011
Q,MD,NGDP_XDC,6,P3M,2014-Q4,29957.6613609136
Q,MD,NGDP_XDC,6,P3M,2015-Q1,24510.4634877519
Q,MD,NGDP_XDC,6,P3M,2015-Q2,28678.856289617
Q,MD,NGDP_XDC,6,P3M,2015-Q3,36125.5046134477
Q,MD,NGDP_XDC,6,P3M,2015-Q4,33247.9165391678
Q,MD,NGDP_XDC,6,P3M,2016-Q1,27212.9313816052
Q,MD,NGDP_XDC,6,P3M,2016-Q2,31631.0559358903
Q,MD,NGDP_XDC,6,P3M,2016-Q3,40053.6857336656
Q,MD,NGDP_XDC,6,P3M,2016-Q4,36499.1183825684
Q,MD,NGDP_XDC,6,P3M,2017-Q1,34880.2233788726
Q,MD,NGDP_XDC,6,P3M,2017-Q2,40266.3522449693
Q,MD,NGDP_XDC,6,P3M,2017-Q3,53518.3204571317
Q,MD,NGDP_XDC,6,P3M,2017-Q4,48112.179697996
Q,MD,NGDP_XDC,6,P3M,2018-Q1,37608.5428742323
Q,MD,NGDP_XDC,6,P3M,2018-Q2,44166.3111805574
Q,PL,NGDP_XDC,6,P3M,2009-Q1,321121.9
Q,PL,NGDP_XDC,6,P3M,2009-Q2,330446.6
Q,PL,NGDP_XDC,6,P3M,2009-Q3,337586.6
Q,PL,NGDP_XDC,6,P3M,2009-Q4,383045.6
Q,PL,NGDP_XDC,6,P3M,2010-Q1,331667.7
Q,PL,NGDP_XDC,6,P3M,2010-Q2,349665.1
Q,PL,NGDP_XDC,6,P3M,2010-Q3,357076.5
Q,PL,NGDP_XDC,6,P3M,2010-Q4,406888.4
Q,PL,NGDP_XDC,6,P3M,2011-Q1,359721.3
Q,PL,NGDP_XDC,6,P3M,2011-Q2,377671.4
Q,PL,NGDP_XDC,6,P3M,2011-Q3,386964.4
Q,PL,NGDP_XDC,6,P3M,2011-Q4,442466.8
Q,PL,NGDP_XDC,6,P3M,2012-Q1,379701.2
Q,PL,NGDP_XDC,6,P3M,2012-Q2,398393.6
Q,PL,NGDP_XDC,6,P3M,2012-Q3,401718.6
Q,PL,NGDP_XDC,6,P3M,2012-Q4,449611.5
Q,PL,NGDP_XDC,6,P3M,2013-Q1,381790.9
Q,PL,NGDP_XDC,6,P3M,2013-Q2,401989
Q,PL,NGDP_XDC,6,P3M,2013-Q3,407575.2
Q,PL,NGDP_XDC,6,P3M,2013-Q4,465540.4
Q,PL,NGDP_XDC,6,P3M,2014-Q1,399536.9
Q,PL,NGDP_XDC,6,P3M,2014-Q2,418230.9
Q,PL,NGDP_XDC,6,P3M,2014-Q3,425004.3
Q,PL,NGDP_XDC,6,P3M,2014-Q4,477657.9
Q,PL,NGDP_XDC,6,P3M,2015-Q1,415705.2
Q,PL,NGDP_XDC,6,P3M,2015-Q2,434231.1
Q,PL,NGDP_XDC,6,P3M,2015-Q3,439971.7
Q,PL,NGDP_XDC,6,P3M,2015-Q4,510334.9
Q,PL,NGDP_XDC,6,P3M,2016-Q1,430175.3
Q,PL,NGDP_XDC,6,P3M,2016-Q2,450125.2
Q,PL,NGDP_XDC,6,P3M,2016-Q3,454818.7
Q,PL,NGDP_XDC,6,P3M,2016-Q4,526029.3
Q,PL,NGDP_XDC,6,P3M,2017-Q1,458470.4
Q,PL,NGDP_XDC,6,P3M,2017-Q2,478896
Q,PL,NGDP_XDC,6,P3M,2017-Q3,491407.2
Q,PL,NGDP_XDC,6,P3M,2017-Q4,560577.7
Q,PL,NGDP_XDC,6,P3M,2018-Q1,488225.5
Q,PL,NGDP_XDC,6,P3M,2018-Q2,508460.6
Q,PL,NGDP_XDC,6,P3M,2018-Q3,525998.8
Q,PL,NGDP_XDC,6,P3M,2018-Q4,597794.6
Q,PL,NGDP_XDC,6,P3M,2019-Q1,521714.5
Q,PL,NGDP_XDC,6,P3M,2019-Q2,548099.4
Q,PL,NGDP_XDC,6,P3M,2019-Q3,565833.4
Q,PL,NGDP_XDC,6,P3M,2019-Q4,637908.7
Q,NO,NGDP_XDC,6,P3M,2009-Q1,598066
Q,NO,NGDP_XDC,6,P3M,2009-Q2,591111
Q,NO,NGDP_XDC,6,P3M,2009-Q3,600715
Q,NO,NGDP_XDC,6,P3M,2009-Q4,638589
Q,NO,NGDP_XDC,6,P3M,2010-Q1,636598
Q,NO,NGDP_XDC,6,P3M,2010-Q2,634572
Q,NO,NGDP_XDC,6,P3M,2010-Q3,625411
Q,NO,NGDP_XDC,6,P3M,2010-Q4,694898
Q,NO,NGDP_XDC,6,P3M,2011-Q1,689866
Q,NO,NGDP_XDC,6,P3M,2011-Q2,675416
Q,NO,NGDP_XDC,6,P3M,2011-Q3,684642
Q,NO,NGDP_XDC,6,P3M,2011-Q4,742759
Q,NO,NGDP_XDC,6,P3M,2012-Q1,759868
Q,NO,NGDP_XDC,6,P3M,2012-Q2,726445
Q,NO,NGDP_XDC,6,P3M,2012-Q3,710097
Q,NO,NGDP_XDC,6,P3M,2012-Q4,767642
Q,NO,NGDP_XDC,6,P3M,2013-Q1,747978
Q,NO,NGDP_XDC,6,P3M,2013-Q2,759086
Q,NO,NGDP_XDC,6,P3M,2013-Q3,752190
Q,NO,NGDP_XDC,6,P3M,2013-Q4,811971
Q,NO,NGDP_XDC,6,P3M,2014-Q1,795082
Q,NO,NGDP_XDC,6,P3M,2014-Q2,770454
Q,NO,NGDP_XDC,6,P3M,2014-Q3,763226
Q,NO,NGDP_XDC,6,P3M,2014-Q4,812052
Q,NO,NGDP_XDC,6,P3M,2015-Q1,778574
Q,NO,NGDP_XDC,6,P3M,2015-Q2,779479
Q,NO,NGDP_XDC,6,P3M,2015-Q3,762868
Q,NO,NGDP_XDC,6,P3M,2015-Q4,790248
Q,NO,NGDP_XDC,6,P3M,2016-Q1,748856
Q,NO,NGDP_XDC,6,P3M,2016-Q2,779497
Q,NO,NGDP_XDC,6,P3M,2016-Q3,747394
Q,NO,NGDP_XDC,6,P3M,2016-Q4,822401
Q,NO,NGDP_XDC,6,P3M,2017-Q1,832955
Q,NO,NGDP_XDC,6,P3M,2017-Q2,802847
Q,NO,NGDP_XDC,6,P3M,2017-Q3,792070
Q,NO,NGDP_XDC,6,P3M,2017-Q4,867510
Q,NO,NGDP_XDC,6,P3M,2018-Q1,862893
Q,NO,NGDP_XDC,6,P3M,2018-Q2,875293
Q,NO,NGDP_XDC,6,P3M,2018-Q3,862446
Q,NO,NGDP_XDC,6,P3M,2018-Q4,930228
Q,NO,NGDP_XDC,6,P3M,2019-Q1,902367
Q,NO,NGDP_XDC,6,P3M,2019-Q2,868386
Q,NO,NGDP_XDC,6,P3M,2019-Q3,848582
Q,NO,NGDP_XDC,6,P3M,2019-Q4,930025
Q,PH,NGDP_XDC,6,P3M,2009-Q1,1808557.09724619
Q,PH,NGDP_XDC,6,P3M,2009-Q2,1968887.80338463
Q,PH,NGDP_XDC,6,P3M,2009-Q3,1952870.17083302
Q,PH,NGDP_XDC,6,P3M,2009-Q4,2295828.21624419
Q,PH,NGDP_XDC,6,P3M,2010-Q1,2050543.62469939
Q,PH,NGDP_XDC,6,P3M,2010-Q2,2245796.9781874
Q,PH,NGDP_XDC,6,P3M,2010-Q3,2177534.18999313
Q,PH,NGDP_XDC,6,P3M,2010-Q4,2529605.19867706
Q,PH,NGDP_XDC,6,P3M,2011-Q1,2240294.53284887
Q,PH,NGDP_XDC,6,P3M,2011-Q2,2425069.99209047
Q,PH,NGDP_XDC,6,P3M,2011-Q3,2328063.50859602
Q,PH,NGDP_XDC,6,P3M,2011-Q4,2714903.76539175
Q,PH,NGDP_XDC,6,P3M,2012-Q1,2414012.81267086
Q,PH,NGDP_XDC,6,P3M,2012-Q2,2618850.9608204
Q,PH,NGDP_XDC,6,P3M,2012-Q3,2555834.01840988
Q,PH,NGDP_XDC,6,P3M,2012-Q4,2972391.18488432
Q,PH,NGDP_XDC,6,P3M,2013-Q1,2639554.61752022
Q,PH,NGDP_XDC,6,P3M,2013-Q2,2851212.76469327
Q,PH,NGDP_XDC,6,P3M,2013-Q3,2793989.44623378
Q,PH,NGDP_XDC,6,P3M,2013-Q4,3253653.64638994
Q,PH,NGDP_XDC,6,P3M,2014-Q1,2883296.4185232
Q,PH,NGDP_XDC,6,P3M,2014-Q2,3138872.07524241
Q,PH,NGDP_XDC,6,P3M,2014-Q3,3040202.97341243
Q,PH,NGDP_XDC,6,P3M,2014-Q4,3571815.34382475
Q,PH,NGDP_XDC,6,P3M,2015-Q1,3038416.40948091
Q,PH,NGDP_XDC,6,P3M,2015-Q2,3320649.01360047
Q,PH,NGDP_XDC,6,P3M,2015-Q3,3186442.92638334
Q,PH,NGDP_XDC,6,P3M,2015-Q4,3776532.92315821
Q,PH,NGDP_XDC,6,P3M,2016-Q1,3268049.450161
Q,PH,NGDP_XDC,6,P3M,2016-Q2,3613277.77397538
Q,PH,NGDP_XDC,6,P3M,2016-Q3,3483800.74553306
Q,PH,NGDP_XDC,6,P3M,2016-Q4,4115220.83316117
Q,PH,NGDP_XDC,6,P3M,2017-Q1,3566113.81456168
Q,PH,NGDP_XDC,6,P3M,2017-Q2,3945257.94144267
Q,PH,NGDP_XDC,6,P3M,2017-Q3,3821690.87510761
Q,PH,NGDP_XDC,6,P3M,2017-Q4,4474533.04806004
Q,PH,NGDP_XDC,6,P3M,2018-Q1,3915353.51789786
Q,PH,NGDP_XDC,6,P3M,2018-Q2,4340748.54651404
Q,PH,NGDP_XDC,6,P3M,2018-Q3,4225481.67124505
Q,PH,NGDP_XDC,6,P3M,2018-Q4,4944618.23337704
Q,PE,NGDP_XDC,6,P3M,2009-Q1,83133.8758255781
Q,PE,NGDP_XDC,6,P3M,2009-Q2,90170.9973654967
Q,PE,NGDP_XDC,6,P3M,2009-Q3,90997.220231906
Q,PE,NGDP_XDC,6,P3M,2009-Q4,100117.659650816
Q,PE,NGDP_XDC,6,P3M,2010-Q1,93178.1137384704
Q,PE,NGDP_XDC,6,P3M,2010-Q2,104980.469755902
Q,PE,NGDP_XDC,6,P3M,2010-Q3,105653.851331835
Q,PE,NGDP_XDC,6,P3M,2010-Q4,114331.317442043
Q,PE,NGDP_XDC,6,P3M,2011-Q1,106634.884676938
Q,PE,NGDP_XDC,6,P3M,2011-Q2,115729.292072059
Q,PE,NGDP_XDC,6,P3M,2011-Q3,117867.842243833
Q,PE,NGDP_XDC,6,P3M,2011-Q4,124601.246580975
Q,PE,NGDP_XDC,6,P3M,2012-Q1,114285.207146464
Q,PE,NGDP_XDC,6,P3M,2012-Q2,123308.258900335
Q,PE,NGDP_XDC,6,P3M,2012-Q3,125736.574480761
Q,PE,NGDP_XDC,6,P3M,2012-Q4,135205.862405556
Q,PE,NGDP_XDC,6,P3M,2013-Q1,122916.391962335
Q,PE,NGDP_XDC,6,P3M,2013-Q2,133263.115068969
Q,PE,NGDP_XDC,6,P3M,2013-Q3,135728.927507999
Q,PE,NGDP_XDC,6,P3M,2013-Q4,142798.209241881
Q,PE,NGDP_XDC,6,P3M,2014-Q1,134852.655695334
Q,PE,NGDP_XDC,6,P3M,2014-Q2,142909.403314003
Q,PE,NGDP_XDC,6,P3M,2014-Q3,145943.502246092
Q,PE,NGDP_XDC,6,P3M,2014-Q4,152674.490120715
Q,PE,NGDP_XDC,6,P3M,2015-Q1,140937.597806287
Q,PE,NGDP_XDC,6,P3M,2015-Q2,152929.288145494
Q,PE,NGDP_XDC,6,P3M,2015-Q3,154507.508538536
Q,PE,NGDP_XDC,6,P3M,2015-Q4,164129.965844926
Q,PE,NGDP_XDC,6,P3M,2016-Q1,152606.275964585
Q,PE,NGDP_XDC,6,P3M,2016-Q2,163069.088647582
Q,PE,NGDP_XDC,6,P3M,2016-Q3,167107.483627075
Q,PE,NGDP_XDC,6,P3M,2016-Q4,175932.038068679
Q,PE,NGDP_XDC,6,P3M,2017-Q1,162726.77356734
Q,SA,NGDP_XDC,6,P3M,2010-Q1,481074.109106213
Q,SA,NGDP_XDC,6,P3M,2010-Q2,476504.505041524
Q,SA,NGDP_XDC,6,P3M,2010-Q3,479784.31225796
Q,SA,NGDP_XDC,6,P3M,2010-Q4,543414.443081321
Q,SA,NGDP_XDC,6,P3M,2011-Q1,598789.183235024
Q,SA,NGDP_XDC,6,P3M,2011-Q2,630448.786701769
Q,SA,NGDP_XDC,6,P3M,2011-Q3,631439.877019282
Q,SA,NGDP_XDC,6,P3M,2011-Q4,656468.180077596
Q,SA,NGDP_XDC,6,P3M,2012-Q1,710785.738854889
Q,SA,NGDP_XDC,6,P3M,2012-Q2,680133.230949232
Q,SA,NGDP_XDC,6,P3M,2012-Q3,682017.230097033
Q,SA,NGDP_XDC,6,P3M,2012-Q4,686969.462656337
Q,SA,NGDP_XDC,6,P3M,2013-Q1,702563.813683797
Q,SA,NGDP_XDC,6,P3M,2013-Q2,692774.317646387
Q,SA,NGDP_XDC,6,P3M,2013-Q3,701752.521418211
Q,SA,NGDP_XDC,6,P3M,2013-Q4,702836.080357084
Q,SA,NGDP_XDC,6,P3M,2014-Q1,746219.903191927
Q,SA,NGDP_XDC,6,P3M,2014-Q2,726232.13767404
Q,SA,NGDP_XDC,6,P3M,2014-Q3,723184.180360403
Q,SA,NGDP_XDC,6,P3M,2014-Q4,640677.235264282
Q,SA,NGDP_XDC,6,P3M,2015-Q1,642110.526335894
Q,SA,NGDP_XDC,6,P3M,2015-Q2,633736.535587663
Q,SA,NGDP_XDC,6,P3M,2015-Q3,606991.682577194
Q,SA,NGDP_XDC,6,P3M,2015-Q4,570673.481984979
Q,SA,NGDP_XDC,6,P3M,2016-Q1,576101.455938685
Q,SA,NGDP_XDC,6,P3M,2016-Q2,600753.735113221
Q,SA,NGDP_XDC,6,P3M,2016-Q3,605080.485719073
Q,SA,NGDP_XDC,6,P3M,2016-Q4,636572.664300889
Q,SA,NGDP_XDC,6,P3M,2017-Q1,634716.532801549
Q,SA,NGDP_XDC,6,P3M,2017-Q2,624765.627593186
Q,SA,NGDP_XDC,6,P3M,2017-Q3,644513.350425311
Q,SA,NGDP_XDC,6,P3M,2017-Q4,678202.4682275
Q,SA,NGDP_XDC,6,P3M,2018-Q1,699190.715966534
Q,SA,NGDP_XDC,6,P3M,2018-Q2,738850.53617373
Q,SA,NGDP_XDC,6,P3M,2018-Q3,745061.510292316
Q,SA,NGDP_XDC,6,P3M,2018-Q4,766354.10596226
Q,SA,NGDP_XDC,6,P3M,2019-Q1,718543.144208242
Q,SA,NGDP_XDC,6,P3M,2019-Q2,740031.796500574
Q,SA,NGDP_XDC,6,P3M,2019-Q3,745369.331716667
Q,SA,NGDP_XDC,6,P3M,2019-Q4,769681.370788439
Q,WS,NGDP_XDC,6,P3M,2012-Q4,454.327
Q,WS,NGDP_XDC,6,P3M,2013-Q1,452.449
Q,WS,NGDP_XDC,6,P3M,2013-Q2,458.96
Q,WS,NGDP_XDC,6,P3M,2013-Q3,480.15
Q,WS,NGDP_XDC,6,P3M,2013-Q4,467.746
Q,WS,NGDP_XDC,6,P3M,2014-Q1,456.092
Q,WS,NGDP_XDC,6,P3M,2014-Q2,462.431
Q,WS,NGDP_XDC,6,P3M,2014-Q3,503.35
Q,WS,NGDP_XDC,6,P3M,2014-Q4,499.857
Q,WS,NGDP_XDC,6,P3M,2015-Q1,473.963
Q,WS,NGDP_XDC,6,P3M,2015-Q2,471.77
Q,WS,NGDP_XDC,6,P3M,2015-Q3,523.194
Q,WS,NGDP_XDC,6,P3M,2015-Q4,513.376
Q,WS,NGDP_XDC,6,P3M,2016-Q1,510.513
Q,WS,NGDP_XDC,6,P3M,2016-Q2,508.216
Q,WS,NGDP_XDC,6,P3M,2016-Q3,550.718
Q,WS,NGDP_XDC,6,P3M,2016-Q4,539.538
Q,RW,NGDP_XDC,6,P3M,2009-Q1,743000
Q,RW,NGDP_XDC,6,P3M,2009-Q2,732000
Q,RW,NGDP_XDC,6,P3M,2009-Q3,766000
Q,RW,NGDP_XDC,6,P3M,2009-Q4,818000
Q,RW,NGDP_XDC,6,P3M,2010-Q1,809000
Q,RW,NGDP_XDC,6,P3M,2010-Q2,808000
Q,RW,NGDP_XDC,6,P3M,2010-Q3,855000
Q,RW,NGDP_XDC,6,P3M,2010-Q4,897000
Q,RW,NGDP_XDC,6,P3M,2011-Q1,919000
Q,RW,NGDP_XDC,6,P3M,2011-Q2,957000
Q,RW,NGDP_XDC,6,P3M,2011-Q3,1026000
Q,RW,NGDP_XDC,6,P3M,2011-Q4,1042000
Q,RW,NGDP_XDC,6,P3M,2012-Q1,1061000
Q,RW,NGDP_XDC,6,P3M,2012-Q2,1097000
Q,RW,NGDP_XDC,6,P3M,2012-Q3,1161000
Q,RW,NGDP_XDC,6,P3M,2012-Q4,1190000
Q,RW,NGDP_XDC,6,P3M,2013-Q1,1187000
Q,RW,NGDP_XDC,6,P3M,2013-Q2,1225000
Q,RW,NGDP_XDC,6,P3M,2013-Q3,1226000
Q,RW,NGDP_XDC,6,P3M,2013-Q4,1295000
Q,RW,NGDP_XDC,6,P3M,2014-Q1,1322000
Q,RW,NGDP_XDC,6,P3M,2014-Q2,1354000
Q,RW,NGDP_XDC,6,P3M,2014-Q3,1396000
Q,RW,NGDP_XDC,6,P3M,2014-Q4,1394000
Q,RW,NGDP_XDC,6,P3M,2015-Q1,1424000
Q,RW,NGDP_XDC,6,P3M,2015-Q2,1458000
Q,RW,NGDP_XDC,6,P3M,2015-Q3,1518000
Q,RW,NGDP_XDC,6,P3M,2015-Q4,1561000
Q,RW,NGDP_XDC,6,P3M,2016-Q1,1594000
Q,RW,NGDP_XDC,6,P3M,2016-Q2,1620000
Q,RW,NGDP_XDC,6,P3M,2016-Q3,1672000
Q,RW,NGDP_XDC,6,P3M,2016-Q4,1736000
Q,RW,NGDP_XDC,6,P3M,2017-Q1,1817000
Q,RW,NGDP_XDC,6,P3M,2017-Q2,1869000
Q,RW,NGDP_XDC,6,P3M,2017-Q3,1927000
Q,RW,NGDP_XDC,6,P3M,2017-Q4,1985000
Q,RW,NGDP_XDC,6,P3M,2018-Q1,1986000
Q,RW,NGDP_XDC,6,P3M,2018-Q2,2000000
Q,RW,NGDP_XDC,6,P3M,2018-Q3,2065000
Q,RW,NGDP_XDC,6,P3M,2018-Q4,2137000
Q,PY,NGDP_XDC,6,P3M,2009-Q1,26455368.5963145
Q,PY,NGDP_XDC,6,P3M,2009-Q2,26710730.7807642
Q,PY,NGDP_XDC,6,P3M,2009-Q3,27195121.1917804
Q,PY,NGDP_XDC,6,P3M,2009-Q4,30600941.951117
Q,PY,NGDP_XDC,6,P3M,2010-Q1,31067644.3181874
Q,PY,NGDP_XDC,6,P3M,2010-Q2,31653944.2863112
Q,PY,NGDP_XDC,6,P3M,2010-Q3,30997647.4952623
Q,PY,NGDP_XDC,6,P3M,2010-Q4,35270259.288741
Q,PY,NGDP_XDC,6,P3M,2011-Q1,35741568.182931
Q,PY,NGDP_XDC,6,P3M,2011-Q2,34992275.6144535
Q,PY,NGDP_XDC,6,P3M,2011-Q3,33353642.3235215
Q,PY,NGDP_XDC,6,P3M,2011-Q4,37228313.6861884
Q,PY,NGDP_XDC,6,P3M,2012-Q1,35947940.3528826
Q,PY,NGDP_XDC,6,P3M,2012-Q2,35953130.5175603
Q,PY,NGDP_XDC,6,P3M,2012-Q3,36467726.6118257
Q,PY,NGDP_XDC,6,P3M,2012-Q4,38906744.494384
Q,PY,NGDP_XDC,6,P3M,2013-Q1,42269507.1442552
Q,PY,NGDP_XDC,6,P3M,2013-Q2,40792316.9895179
Q,PY,NGDP_XDC,6,P3M,2013-Q3,39779858.3580005
Q,PY,NGDP_XDC,6,P3M,2013-Q4,43872904.3791749
Q,PY,NGDP_XDC,6,P3M,2014-Q1,45041113.693143
Q,PY,NGDP_XDC,6,P3M,2014-Q2,43843655.472425
Q,PY,NGDP_XDC,6,P3M,2014-Q3,43007943.0934213
Q,PY,NGDP_XDC,6,P3M,2014-Q4,47828896.9496677
Q,PY,NGDP_XDC,6,P3M,2015-Q1,46213986.9436848
Q,PY,NGDP_XDC,6,P3M,2015-Q2,45731218.4840629
Q,PY,NGDP_XDC,6,P3M,2015-Q3,45894730.0095924
Q,PY,NGDP_XDC,6,P3M,2015-Q4,50390787.8861206
Q,PY,NGDP_XDC,6,P3M,2016-Q1,49164479.5866259
Q,PY,NGDP_XDC,6,P3M,2016-Q2,49477963.4594467
Q,PY,NGDP_XDC,6,P3M,2016-Q3,51398177.6434823
Q,PY,NGDP_XDC,6,P3M,2016-Q4,54406657.5868626
Q,PY,NGDP_XDC,6,P3M,2017-Q1,54670990.3955411
Q,PY,NGDP_XDC,6,P3M,2017-Q2,52521629.2026495
Q,PY,NGDP_XDC,6,P3M,2017-Q3,53667473.6402377
Q,PY,NGDP_XDC,6,P3M,2017-Q4,58328323.633411
Q,PY,NGDP_XDC,6,P3M,2018-Q1,58221782.9055744
Q,PY,NGDP_XDC,6,P3M,2018-Q2,57417843.2138638
Q,PY,NGDP_XDC,6,P3M,2018-Q3,54934337.5705172
Q,PY,NGDP_XDC,6,P3M,2018-Q4,60915313.8923411
Q,PY,NGDP_XDC,6,P3M,2019-Q1,59284095.1216544
Q,PY,NGDP_XDC,6,P3M,2019-Q2,56740949.6304359
Q,PY,NGDP_XDC,6,P3M,2019-Q3,57813751.2591031
Q,PY,NGDP_XDC,6,P3M,2019-Q4,64215351.6865977
Q,ME,NGDP_XDC,6,P3M,2009-Q1,571.799558
Q,ME,NGDP_XDC,6,P3M,2009-Q2,700.053091
Q,ME,NGDP_XDC,6,P3M,2009-Q3,983.8047
Q,ME,NGDP_XDC,6,P3M,2009-Q4,738.228386
Q,ME,NGDP_XDC,6,P3M,2010-Q1,626.207
Q,ME,NGDP_XDC,6,P3M,2010-Q2,725.581
Q,ME,NGDP_XDC,6,P3M,2010-Q3,963.35
Q,ME,NGDP_XDC,6,P3M,2010-Q4,809.952
Q,ME,NGDP_XDC,6,P3M,2011-Q1,624.378
Q,ME,NGDP_XDC,6,P3M,2011-Q2,773.548
Q,ME,NGDP_XDC,6,P3M,2011-Q3,1056.753
Q,ME,NGDP_XDC,6,P3M,2011-Q4,810.103
Q,ME,NGDP_XDC,6,P3M,2012-Q1,601.355
Q,ME,NGDP_XDC,6,P3M,2012-Q2,755.589
Q,ME,NGDP_XDC,6,P3M,2012-Q3,1035.808
Q,ME,NGDP_XDC,6,P3M,2012-Q4,788.726
Q,ME,NGDP_XDC,6,P3M,2013-Q1,637.774
Q,ME,NGDP_XDC,6,P3M,2013-Q2,788.14
Q,ME,NGDP_XDC,6,P3M,2013-Q3,1101.898
Q,ME,NGDP_XDC,6,P3M,2013-Q4,834.668
Q,ME,NGDP_XDC,6,P3M,2014-Q1,663.637
Q,ME,NGDP_XDC,6,P3M,2014-Q2,800.422
Q,ME,NGDP_XDC,6,P3M,2014-Q3,1125.016
Q,ME,NGDP_XDC,6,P3M,2014-Q4,868.847
Q,ME,NGDP_XDC,6,P3M,2015-Q1,686.296
