country,year,document,language,name,SDG,freq_of_terms,freq_of_numbers
Morocco,2016,VNR_Morocco2016.pdf,,VNR_Morocco2016.pdf,SDG 1,2,0
Morocco,2016,VNR_Morocco2016.pdf,,VNR_Morocco2016.pdf,SDG 13,4,0
Morocco,2016,VNR_Morocco2016.pdf,,VNR_Morocco2016.pdf,SDG 16,3,0
Morocco,2016,VNR_Morocco2016.pdf,,VNR_Morocco2016.pdf,SDG 17,2,0
Morocco,2016,VNR_Morocco2016.pdf,,VNR_Morocco2016.pdf,SDG 4,6,0.16666666666666666
Morocco,2016,VNR_Morocco2016.pdf,,VNR_Morocco2016.pdf,SDG 9,1,0
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 1,53,0.5094339622641509
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 10,4,1
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 11,19,0.2631578947368421
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 13,64,0.4375
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 14,4,0
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 15,5,0.4
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 16,42,0.42857142857142855
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 17,72,0.5972222222222222
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 2,15,0.6
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 3,63,0.6984126984126984
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 4,139,0.5971223021582733
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 5,6,0.6666666666666666
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 8,69,0.7246376811594203
Morocco,2020,VNR_Morocco2020.pdf,fr,VNR_Morocco2020.pdf,SDG 9,177,0.5084745762711864
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 1,32,0.71875
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 10,3,0.3333333333333333
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 11,8,0.75
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 12,3,0.3333333333333333
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 13,44,0.5
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 14,4,0.5
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 15,2,0
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 16,69,0.34782608695652173
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 17,16,0.375
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 2,27,0.7777777777777778
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 3,32,0.75
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 4,70,0.8142857142857143
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 5,39,0.6666666666666666
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 6,7,0.8571428571428571
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 8,39,0.5641025641025641
Mozambique,2020,VNR_Mozambique2020.pdf,en,VNR_Mozambique2020.pdf,SDG 9,67,0.6716417910447762
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 1,26,0.5
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 10,2,0.5
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 11,2,0
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 12,2,0.5
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 13,29,0.3793103448275862
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 14,1,0
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 16,32,0.59375
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 17,15,0.4
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 2,16,0.6875
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 3,47,0.5957446808510638
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 4,65,0.46153846153846156
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 5,17,0.5882352941176471
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 6,3,1
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 8,29,0.5517241379310345
Namibia,2018,VNR_Namibia2018.pdf,en,VNR_Namibia2018.pdf,SDG 9,60,0.4166666666666667
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 1,36,0.5277777777777778
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 10,1,0
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 11,4,0.25
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 12,2,0
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 13,27,0.25925925925925924
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 16,15,0.13333333333333333
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 17,19,0.3157894736842105
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 2,12,0.9166666666666666
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 3,49,0.40816326530612246
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 4,38,0.5526315789473685
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 5,23,0.4782608695652174
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 8,24,0.625
Nepal,2017,VNR_Nepal2017.pdf,en,VNR_Nepal2017.pdf,SDG 9,44,0.36363636363636365
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 1,64,0.578125
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 10,13,0.5384615384615384
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 11,6,0.5
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 12,8,0.5
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 13,36,0.5833333333333334
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 15,2,1
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 16,45,0.3111111111111111
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 17,52,0.38461538461538464
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 2,13,0.6923076923076923
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 3,60,0.5666666666666667
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 4,41,0.4878048780487805
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 5,33,0.6363636363636364
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 6,6,0.6666666666666666
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 7,1,0
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 8,60,0.7333333333333333
Nepal,2020,VNR_Nepal2020.pdf,en,VNR_Nepal2020.pdf,SDG 9,81,0.5925925925925926
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 1,23,0.30434782608695654
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 10,4,0.25
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 11,6,0
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 12,3,0
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 13,30,0.36666666666666664
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 15,1,0
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 16,28,0.14285714285714285
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 17,46,0.2826086956521739
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 2,8,0.125
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 3,32,0.15625
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 4,38,0.13157894736842105
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 5,17,0.29411764705882354
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 6,12,0.16666666666666666
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 7,3,0.3333333333333333
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 8,21,0.19047619047619047
Netherlands,2017,VNR_Netherlands2017.pdf,en,VNR_Netherlands2017.pdf,SDG 9,53,0.18867924528301888
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 1,36,0.4166666666666667
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 10,5,0.8
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 11,10,0.3
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 12,2,0
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 13,89,0.3595505617977528
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 14,1,0
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 15,1,1
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 16,17,0.11764705882352941
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 17,50,0.38
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 2,4,0.5
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 3,73,0.3287671232876712
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 4,77,0.2857142857142857
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 5,28,0.5357142857142857
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 6,10,0.3
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 7,2,0.5
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 8,70,0.32857142857142857
New Zealand,2019,VNR_New Zealand2019.pdf,en,VNR_New Zealand2019.pdf,SDG 9,118,0.3220338983050847
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 1,20,0.65
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 10,1,1
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 11,9,0.7777777777777778
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 13,46,0.43478260869565216
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 14,1,0
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 15,2,1
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 16,19,0.47368421052631576
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 17,20,0.8
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 2,6,1
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 3,20,0.55
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 4,27,0.5925925925925926
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 5,1,1
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 8,24,0.625
Niger,2018,VNR_Niger2018.pdf,fr,VNR_Niger2018.pdf,SDG 9,19,0.5789473684210527
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 1,37,0.918918918918919
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 10,2,1
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 11,6,0.6666666666666666
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 12,5,0.8
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 13,32,0.625
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 14,1,1
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 15,3,0.3333333333333333
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 16,20,0.55
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 17,48,0.75
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 2,25,0.8
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 3,69,0.8260869565217391
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 4,79,0.7088607594936709
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 5,13,0.9230769230769231
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 6,9,0.7777777777777778
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 8,51,0.7647058823529411
Niger,2020,VNR_Niger2020.pdf,fr,VNR_Niger2020.pdf,SDG 9,40,0.625
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 1,128,0.4765625
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 10,4,0.5
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 11,2,0.5
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 12,2,0.5
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 13,40,0.6
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 15,4,0.75
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 16,38,0.18421052631578946
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 17,56,0.4107142857142857
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 2,13,0.5384615384615384
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 3,55,0.4727272727272727
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 4,88,0.3068181818181818
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 5,31,0.5483870967741935
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 6,3,0.6666666666666666
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 8,40,0.55
Nigeria,2017,VNR_Nigeria2017.pdf,en,VNR_Nigeria2017.pdf,SDG 9,60,0.36666666666666664
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 1,54,0.6481481481481481
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 10,2,0
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 11,6,0.6666666666666666
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 12,5,0.8
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 13,20,0.35
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 15,2,0.5
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 16,107,0.48598130841121495
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 17,62,0.6290322580645161
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 2,3,0.6666666666666666
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 3,139,0.5035971223021583
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 4,164,0.5182926829268293
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 5,73,0.5068493150684932
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 6,2,0
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 8,66,0.7121212121212122
Nigeria,2020,VNR_Nigeria2020.pdf,en,VNR_Nigeria2020.pdf,SDG 9,60,0.48333333333333334
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 1,70,0.7428571428571429
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 10,4,0.75
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 11,11,0.45454545454545453
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 12,5,0.2
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 13,68,0.29411764705882354
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 15,3,0.3333333333333333
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 16,88,0.32954545454545453
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 17,43,0.3953488372093023
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 2,5,0.4
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 3,96,0.4270833333333333
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 4,141,0.5035460992907801
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 5,56,0.5535714285714286
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 6,16,0.6875
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 7,13,0.38461538461538464
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 8,94,0.5638297872340425
North Macedonia,2020,VNR_North Macedonia2020.pdf,en,VNR_North Macedonia2020.pdf,SDG 9,169,0.3668639053254438
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 1,32,0.40625
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 10,1,0
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 11,1,0
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 12,3,0.3333333333333333
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 13,38,0.3157894736842105
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 14,2,0
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 15,2,0
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 16,39,0.07692307692307693
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 17,17,0.17647058823529413
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 2,6,0.5
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 3,27,0.25925925925925924
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 4,55,0.21818181818181817
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 5,18,0.16666666666666666
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 6,5,0.2
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 7,1,0
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 8,14,0.21428571428571427
Norway,2016,VNR_Norway2016.pdf,,VNR_Norway2016.pdf,SDG 9,34,0.23529411764705882
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 1,5,1
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 11,28,0.5714285714285714
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 13,11,0.5454545454545454
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 16,3,0.3333333333333333
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 17,6,0.6666666666666666
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 2,2,1
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 3,15,0.9333333333333333
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 4,72,0.5694444444444444
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 5,29,0.7241379310344828
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 7,1,1
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 8,3,1
Oman,2019,VNR_Oman2019.pdf,ar,VNR_Oman2019.pdf,SDG 9,32,0.65625
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 1,55,0.32727272727272727
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 10,3,0.3333333333333333
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 11,1,0
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 12,7,0.7142857142857143
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 13,42,0.35714285714285715
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 15,1,0
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 16,20,0.1
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 17,26,0.3076923076923077
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 2,18,0.3333333333333333
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 3,97,0.3402061855670103
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 4,42,0.38095238095238093
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 5,41,0.3170731707317073
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 6,4,0.5
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 7,4,0.75
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 8,36,0.5
Pakistan,2019,VNR_Pakistan2019.pdf,en,VNR_Pakistan2019.pdf,SDG 9,57,0.22807017543859648
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 1,63,0.49206349206349204
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 10,13,0.6923076923076923
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 11,23,0.4782608695652174
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 13,74,0.33783783783783783
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 14,9,0.5555555555555556
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 15,5,0.8
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 16,40,0.6
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 17,35,0.5142857142857142
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 2,19,0.5789473684210527
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 3,141,0.48936170212765956
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 4,110,0.42727272727272725
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 5,47,0.6170212765957447
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 6,11,0.09090909090909091
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 7,2,0
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 8,81,0.4444444444444444
Palau,2019,VNR_Palau2019.pdf,en,VNR_Palau2019.pdf,SDG 9,91,0.3956043956043956
Panama,2017,VNR_Panama2017.pdf,es,VNR_Panama2017.pdf,SDG 1,97,0.41237113402061853
Panama,2017,VNR_Panama2017.pdf,es,VNR_Panama2017.pdf,SDG 10,1,1
