"country","indicator_date","nada_dates","nada_title"
"Mali",2015,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",2018,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Marshall Islands",2007,"2007","Demographic and Health Survey 2007"
"Mauritania",1995,"1995, 2000, 2003, 2010, 2011, 2015, 2019","Multiple Indicator Cluster Survey 1995-1996, Round 1; Enquête Démographique et de Santé 2000-2001; Mortalité Infantile et le Paludisme 2003; Global School-based Student Health Survey 2010; Enquête par Grappes à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé de la Mauritanie 2019-2021"
"Mauritania",2000,"1995, 2000, 2003, 2010, 2011, 2015, 2019","Multiple Indicator Cluster Survey 1995-1996, Round 1; Enquête Démographique et de Santé 2000-2001; Mortalité Infantile et le Paludisme 2003; Global School-based Student Health Survey 2010; Enquête par Grappes à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé de la Mauritanie 2019-2021"
"Mauritania",2003,"1995, 2000, 2003, 2010, 2011, 2015, 2019","Multiple Indicator Cluster Survey 1995-1996, Round 1; Enquête Démographique et de Santé 2000-2001; Mortalité Infantile et le Paludisme 2003; Global School-based Student Health Survey 2010; Enquête par Grappes à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé de la Mauritanie 2019-2021"
"Mauritania",2010,"1995, 2000, 2003, 2010, 2011, 2015, 2019","Multiple Indicator Cluster Survey 1995-1996, Round 1; Enquête Démographique et de Santé 2000-2001; Mortalité Infantile et le Paludisme 2003; Global School-based Student Health Survey 2010; Enquête par Grappes à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé de la Mauritanie 2019-2021"
"Mauritania",2011,"1995, 2000, 2003, 2010, 2011, 2015, 2019","Multiple Indicator Cluster Survey 1995-1996, Round 1; Enquête Démographique et de Santé 2000-2001; Mortalité Infantile et le Paludisme 2003; Global School-based Student Health Survey 2010; Enquête par Grappes à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé de la Mauritanie 2019-2021"
"Mauritania",2015,"1995, 2000, 2003, 2010, 2011, 2015, 2019","Multiple Indicator Cluster Survey 1995-1996, Round 1; Enquête Démographique et de Santé 2000-2001; Mortalité Infantile et le Paludisme 2003; Global School-based Student Health Survey 2010; Enquête par Grappes à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé de la Mauritanie 2019-2021"
"Mauritania",2019,"1995, 2000, 2003, 2010, 2011, 2015, 2019","Multiple Indicator Cluster Survey 1995-1996, Round 1; Enquête Démographique et de Santé 2000-2001; Mortalité Infantile et le Paludisme 2003; Global School-based Student Health Survey 2010; Enquête par Grappes à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé de la Mauritanie 2019-2021"
"Mauritius",2003,"2003, 2007, 2011","World Health Survey 2003; Global School-based Student Health Survey 2007; Global School-based Student Health Survey 2011"
"Mauritius",2007,"2003, 2007, 2011","World Health Survey 2003; Global School-based Student Health Survey 2007; Global School-based Student Health Survey 2011"
"Mauritius",2011,"2003, 2007, 2011","World Health Survey 2003; Global School-based Student Health Survey 2007; Global School-based Student Health Survey 2011"
"Mexico",1987,"1987, 2003, 2009, 2014, 2015","Encuesta Nacional sobre Fecundidad y Salud 1987; World Health Survey 2003, Wave 0; Study on Global Ageing and Adult Health 2009-2010, Wave 1; Módulo de Condiciones Socioeconómicas de la ENIGH 2014.; Encuesta de Indicadores Múltiples por Conglomerados 2015"
"Mexico",2003,"1987, 2003, 2009, 2014, 2015","Encuesta Nacional sobre Fecundidad y Salud 1987; World Health Survey 2003, Wave 0; Study on Global Ageing and Adult Health 2009-2010, Wave 1; Módulo de Condiciones Socioeconómicas de la ENIGH 2014.; Encuesta de Indicadores Múltiples por Conglomerados 2015"
"Mexico",2009,"1987, 2003, 2009, 2014, 2015","Encuesta Nacional sobre Fecundidad y Salud 1987; World Health Survey 2003, Wave 0; Study on Global Ageing and Adult Health 2009-2010, Wave 1; Módulo de Condiciones Socioeconómicas de la ENIGH 2014.; Encuesta de Indicadores Múltiples por Conglomerados 2015"
"Mexico",2014,"1987, 2003, 2009, 2014, 2015","Encuesta Nacional sobre Fecundidad y Salud 1987; World Health Survey 2003, Wave 0; Study on Global Ageing and Adult Health 2009-2010, Wave 1; Módulo de Condiciones Socioeconómicas de la ENIGH 2014.; Encuesta de Indicadores Múltiples por Conglomerados 2015"
"Mexico",2015,"1987, 2003, 2009, 2014, 2015","Encuesta Nacional sobre Fecundidad y Salud 1987; World Health Survey 2003, Wave 0; Study on Global Ageing and Adult Health 2009-2010, Wave 1; Módulo de Condiciones Socioeconómicas de la ENIGH 2014.; Encuesta de Indicadores Múltiples por Conglomerados 2015"
"Moldova",2000,"2000, 2005, 2012","Multiple Indicator Cluster Survey 2000; Demographic and Health Survey 2005; Multiple Indicator Cluster Survey 2012"
"Moldova",2005,"2000, 2005, 2012","Multiple Indicator Cluster Survey 2000; Demographic and Health Survey 2005; Multiple Indicator Cluster Survey 2012"
"Moldova",2012,"2000, 2005, 2012","Multiple Indicator Cluster Survey 2000; Demographic and Health Survey 2005; Multiple Indicator Cluster Survey 2012"
"Mongolia",1996,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",1998,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2000,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2003,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2005,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2008,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2010,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2012,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2013,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Mongolia",2018,"1996, 1998, 2000, 2003, 2005, 2008, 2010, 2012, 2013, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Reproductive and Health Survey 1998; Multiple Indicator Cluster Survey 2000; Reproductive and Health Survey 2003; Multiple Indicator Cluster Survey 2005; Reproductive Health Survey 2008; Global School-based Student Health Survey 2010; Multiple Indicator Cluster Survey 2012 (Khuvsgul Aimag), Round 4; Global School-based Student Health Survey 2013; Multiple Indicator Cluster Survey 2018"
"Montenegro",2005,"2005, 2013, 2018","Multiple Indicator Cluster Survey 2005; Multiple Indicator Cluster Survey 2013; Multiple Indicator Cluster Survey 2018"
"Montenegro",2013,"2005, 2013, 2018","Multiple Indicator Cluster Survey 2005; Multiple Indicator Cluster Survey 2013; Multiple Indicator Cluster Survey 2018"
"Montenegro",2018,"2005, 2013, 2018","Multiple Indicator Cluster Survey 2005; Multiple Indicator Cluster Survey 2013; Multiple Indicator Cluster Survey 2018"
"Montserrat",2008,"2008","Global School-based Student Health Survey 2008"
"Morocco",1987,"1987, 1992, 2003, 2006, 2010, 2018","Enquête Nationale sur la Planification Familiale, la Fécondité et la Santé de la Population 1987; Enquête Nationale sur la Population et la Santé 1992; Enquête sur la Population et la Santé Familiale 2003-2004; Global School-based Student Health Survey 2006; Global School-based Student Health Survey 2010; Livelihoods Programme Monitoring Beneficiary Survey 2018"
"Morocco",1992,"1987, 1992, 2003, 2006, 2010, 2018","Enquête Nationale sur la Planification Familiale, la Fécondité et la Santé de la Population 1987; Enquête Nationale sur la Population et la Santé 1992; Enquête sur la Population et la Santé Familiale 2003-2004; Global School-based Student Health Survey 2006; Global School-based Student Health Survey 2010; Livelihoods Programme Monitoring Beneficiary Survey 2018"
"Morocco",2003,"1987, 1992, 2003, 2006, 2010, 2018","Enquête Nationale sur la Planification Familiale, la Fécondité et la Santé de la Population 1987; Enquête Nationale sur la Population et la Santé 1992; Enquête sur la Population et la Santé Familiale 2003-2004; Global School-based Student Health Survey 2006; Global School-based Student Health Survey 2010; Livelihoods Programme Monitoring Beneficiary Survey 2018"
"Morocco",2006,"1987, 1992, 2003, 2006, 2010, 2018","Enquête Nationale sur la Planification Familiale, la Fécondité et la Santé de la Population 1987; Enquête Nationale sur la Population et la Santé 1992; Enquête sur la Population et la Santé Familiale 2003-2004; Global School-based Student Health Survey 2006; Global School-based Student Health Survey 2010; Livelihoods Programme Monitoring Beneficiary Survey 2018"
"Morocco",2010,"1987, 1992, 2003, 2006, 2010, 2018","Enquête Nationale sur la Planification Familiale, la Fécondité et la Santé de la Population 1987; Enquête Nationale sur la Population et la Santé 1992; Enquête sur la Population et la Santé Familiale 2003-2004; Global School-based Student Health Survey 2006; Global School-based Student Health Survey 2010; Livelihoods Programme Monitoring Beneficiary Survey 2018"
"Morocco",2018,"1987, 1992, 2003, 2006, 2010, 2018","Enquête Nationale sur la Planification Familiale, la Fécondité et la Santé de la Population 1987; Enquête Nationale sur la Population et la Santé 1992; Enquête sur la Population et la Santé Familiale 2003-2004; Global School-based Student Health Survey 2006; Global School-based Student Health Survey 2010; Livelihoods Programme Monitoring Beneficiary Survey 2018"
"Mozambique",1997,"1997, 2001, 2003, 2011, 2015, 2018","Inquérito Demográfico e de Saúde 1997; Inquérito sobre o Comportamento Sexual dos Jovens e Adolescentes 2001; Inquérito Demográfico e de Saúde 2003; Inquérito Demográfico e de Saúde 2011; Inquérito de Indicadores de Imunização, Malária e HIV/SIDA 2015; Inquérito Nacional sobre Indicadores de Malária 2018"
