"country","iso3c","date","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D3.13.CLMT","SPI.D3.NA","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI","income","region","weights","population"
"United Arab Emirates","ARE",2017,80,38.266666666666666,40.625,47.80833333333334,65,54.34000000000001,0.8,0.5,0.648,0,0.4176666666666667,0.425,0.222,0.5,0.3333333333333333,0.398,1,0.181,-99,0.65,-99,0,1,1,1,1,0.5,0.737,0.774,0.599,0.396,0.732,0.648,0,0.286,0.444,0.762,0.364,0.25,0.4,0.8,0.25,0.5,0.333,0.167,0.5,0.444,0.667,0.333,0,NA,1,0,0,0.33,1,0.33,0.33,0,1,0.181,NA,0.5,0.5,1,0.5,1,0,1,1,1,0,NA,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,9223225
"Jamaica","JAM",2017,80,35.8,58.8375,60.791666666666664,35,54.08583333333333,0.8,0.5,0.574,0,0.6078333333333333,0.5351666666666667,0.4445,0.8335,0.6666666666666666,0.666,1,0.099,-99,0.35,-99,0,1,1,1,1,0.5,0.496,0.721,0.495,0.51,0.65,0.574,0,0.429,0.778,0.81,0.455,0.375,0.8,0.8,0.417,0.444,0.4,0.4,0.75,0.889,0.778,0.889,0,NA,1,1,0,1,0,1,1,0.33,1,0.099,NA,0.5,0.5,0.5,0,1,0,0,0,1,0,NA,"Upper middle income","Latin America & Caribbean",1,2815764
"Myanmar","MMR",2017,86.6,32.03333333333334,73.9125,41.86666666666666,35,53.8825,0.866,0.5,0.461,0,0.7468333333333333,0.6278333333333334,0.9445,0.8445,0.6666666666666666,0.734,0,0.27399999999999997,-99,0.35,-99,1,1,0.33,1,1,0.5,0.52,0.745,0.557,0.424,0.061,0.461,0,1,0.889,0.762,0.455,0.625,0.75,0.8,0.667,0.667,0.333,0.8,0.5,0.889,0.889,0.8,1,NA,1,1,0,1,0,0.67,1,1,0,0.27399999999999997,NA,0,0.5,0,0.5,0,0,0.5,1,1,0,NA,"Lower middle income","East Asia & Pacific",1,51894938
"Mali","MLI",2017,80,62.63333333333333,58.93125,42.8,25,53.87291666666667,0.8,0.5,0.379,1,0.6133333333333333,0.5545,0.639,0.572,0.5,1,0,0.212,-99,0.25,-99,0,1,1,1,1,0.5,0.33,0.667,0.39,0.34299999999999997,0.16699999999999998,0.379,1,0.571,0.8,0.714,0.545,0.25,0.8,0.8,0.583,0.444,0.4,0.6,0.5,0.778,0.444,0.7,0.5,NA,1,0.5,0,1,1,1,1,1,0,0.212,NA,0,0,0.5,0,1,0,0,0,1,0,NA,"Low income","Sub-Saharan Africa",1,19813011
"Nepal","NPL",2017,70,60.73333333333333,71.19999999999999,44.233333333333334,20,53.233333333333334,0.7,0.5,0.322,1,0.732,0.5740000000000001,0.9445,0.8335,0.8333333333333334,0.8,0,0.136,-99,0.2,-99,0,1,1,1,0.5,0.5,0.024,0.8059999999999999,0.306,0.476,0,0.322,1,0.571,0.889,0.762,0.545,0.625,1,0.8,0.5,0.444,0.4,0.8,0.5,0.889,0.778,0.889,1,NA,1,1,0.5,1,0.33,0.67,1,1,0,0.136,NA,0.5,0,0.5,0,0,0,0,0,1,0,NA,"Lower middle income","South Asia",1,28011258
"Seychelles","SYC",2017,60,44.9,52.575,57.41666666666666,50,52.97833333333334,0.6,1,0.34700000000000003,0,0.49833333333333335,0.4685,0.6945,0.611,0.6666666666666666,0.266,1,0.364,-99,0.5,-99,0,0,1,1,1,1,0.335,0.7390000000000001,0.27699999999999997,0.381,0,0.34700000000000003,0,0.714,0.5,0.762,0.364,0.25,0.4,0.8,0.167,0.444,0.4,0.5,0.5,0.889,0.444,0.778,0.5,NA,1,1,0,0.33,0,1,0,0,1,0.364,NA,0.5,0,1,0.5,1,0,0.5,0.5,1,0,NA,"High income","Sub-Saharan Africa",1,95843
"Namibia","NAM",2017,70,59,71.33749999999999,34.34166666666667,30,52.935833333333335,0.7,0.5,0.27,1,0.6743333333333333,0.6723333333333333,0.9445,0.7225,0.6666666666666666,0.466,0,0.241,-99,0.3,-99,0.5,1,0,1,1,0.5,0.16699999999999998,0.623,0.155,0.406,0,0.27,1,0.714,0.9,0.762,0.545,0.625,0.5,0.8,0.417,0.667,0.6,0.8,0.75,0.889,0.667,0.778,1,NA,1,1,0,0.67,0,1,0.33,0.33,0,0.241,NA,0.5,0.5,0.5,0.5,0,0,0,0,1,0,NA,"Lower middle income","Sub-Saharan Africa",1,2506853
"Burkina Faso","BFA",2017,70,59.43333333333334,67.4875,32.675000000000004,35,52.91916666666667,0.7,0.5,0.28300000000000003,1,0.6683333333333333,0.6128333333333333,0.9445,0.611,0.5,0.6,0,0.207,-99,0.35,-99,0,1,1,1,0.5,0.5,0,0.7340000000000001,0.27699999999999997,0.404,0,0.28300000000000003,1,1,0.778,0.762,0.545,0.125,0.8,0.933,0.417,0.444,0.333,0.8,0.75,0.889,0.444,0.778,1,NA,0.5,1,0,1,0.33,0,1,0.67,0,0.207,NA,0.5,0,0.5,0.5,1,0,0,0,1,0,NA,"Low income","Sub-Saharan Africa",1,19894407
"Venezuela, RB","VEN",2017,80,60.06666666666667,55.856249999999996,39.916666666666664,25,52.16791666666667,0.8,0.5,0.302,1,0.519,0.5218333333333334,0.6945,0.6515,0.6666666666666666,0.266,0.5,0.16399999999999998,-99,0.25,-99,0,1,1,1,1,0.5,0.491,0.342,0.308,0.369,0,0.302,1,0.714,0.444,0.667,0.364,0.125,0.8,0.8,0.231,0.667,0.333,0.6,0.5,0.889,0.667,0.636,0.5,NA,1,1,0,0,0,1,0,0.33,0.5,0.16399999999999998,NA,0.5,0,0,0,1,0,0,0,1,0,NA,"Not classified","Latin America & Caribbean",1,30565323
"Cote d'Ivoire","CIV",2017,70,59.133333333333326,70.85000000000001,35.791666666666664,25,52.15500000000001,0.7,0.5,0.27399999999999997,1,0.7706666666666666,0.6093333333333334,0.6945,0.8335,0.6666666666666666,0.668,0,0.097,-99,0.25,-99,0.5,1,1,1,0,0.5,0.142,0.612,0.287,0.33,0,0.27399999999999997,1,0.857,0.778,0.762,0.727,0.5,1,0.933,0.667,0.556,0.4,0.6,0.5,0.889,0.778,0.889,0.5,NA,1,1,0,0.67,0.33,1,0.67,0.67,0,0.097,NA,0,0.5,0.5,0.5,0,0,0,0,1,0,NA,"Lower middle income","Sub-Saharan Africa",1,26733372
"Belize","BLZ",2017,80,28.433333333333334,56.95625000000001,63.16666666666667,30,51.71125000000001,0.8,0.5,0.353,0,0.5615,0.5498333333333334,0.4445,0.778,0.6666666666666666,0.668,1,0.192,-99,0.3,-99,0,1,1,1,1,0.5,0.304,0.745,0.26899999999999996,0.4479999999999999,0,0.353,0,0.286,0.667,0.905,0.636,0.375,0.5,0.933,0.75,0.333,0.333,0.2,0.75,0.889,0.667,0.889,0,NA,1,1,0,1,0,1,0.67,0.67,1,0.192,NA,0.5,0,0.5,0,1,0,0,0,1,0,NA,"Upper middle income","Latin America & Caribbean",1,373202
"Zimbabwe","ZWE",2017,90,25.4,60.912499999999994,43.71666666666666,35,51.00583333333333,0.9,0.5,0.262,0,0.5776666666666667,0.6351666666666667,0.6945,0.54,0.6666666666666666,0.868,0,0.214,-99,0.35,-99,0.5,1,1,1,1,0.5,0,0.66,0.222,0.43,0,0.262,0,0.429,0.75,0.714,0.273,0.5,0.8,0.8,0.417,0.444,0.6,0.8,0.75,0.889,0.444,0.636,0.5,NA,1,0,1,1,1,0.67,1,0.67,0,0.214,NA,0.5,0.5,0.5,0.5,1,0,0,0.5,0,0,NA,"Lower middle income","Sub-Saharan Africa",1,14812482
"Benin","BEN",2017,80,55.56666666666666,54.49375,34.94166666666666,30,51.00041666666667,0.8,0.5,0.16699999999999998,1,0.606,0.5036666666666667,0.389,0.6415,0.6666666666666666,0.666,0,0.065,-99,0.3,-99,0.5,1,1,1,0.5,0.5,0.114,0.392,0.16,0.17,0,0.16699999999999998,1,0.571,0.667,0.762,0.636,0.25,0.75,0.933,0.417,0.222,0.5,0.2,0.75,0.778,0.556,0.727,0,NA,1,0,1,1,0.33,0.33,1,0.67,0,0.065,NA,0,0.5,0.5,0.5,0,0,0,0.5,1,0,NA,"Lower middle income","Sub-Saharan Africa",1,12039780
"Sao Tome and Principe","STP",2017,70,58.36666666666665,47.025000000000006,44.23333333333333,35,50.925,0.7,0.5,0.251,1,0.49933333333333335,0.3656666666666667,0.4445,0.7225,0.3333333333333333,0.268,1,0.168,-99,0.35,-99,0,1,1,1,0.5,0.5,0.401,0.4479999999999999,0.382,0.024,0,0.251,1,0.429,0.5,0.762,0.455,0.25,0.6,0.8,0.25,0.111,0.333,0.2,0.5,0.889,0.556,0.889,0,NA,1,0,0,0.67,0,0,0.67,0,1,0.168,NA,0.5,0.5,0.5,0,1,0,0,0,1,0,NA,"Lower middle income","Sub-Saharan Africa",1,206970
"Liberia","LBR",2017,100,29.2,61.16249999999999,38.84166666666666,25,50.840833333333336,1,0.5,0.376,0,0.6416666666666667,0.5406666666666667,0.6945,0.6515,0.6666666666666666,0.734,0,0.153,-99,0.25,-99,1,1,1,1,1,0.5,0.3670000000000001,0.763,0.391,0.358,0,0.376,0,0.714,0.667,0.714,0.455,0.5,0.8,0.933,0.5,0.111,0.4,0.8,0.5,0.889,0.667,0.636,0.5,NA,1,0,1,1,0.33,0.67,1,0.67,0,0.153,NA,0,0,0.5,0,1,0,0.5,0.5,0,0,NA,"Low income","Sub-Saharan Africa",1,4848925
"Gambia, The","GMB",2017,70,59.06666666666667,62.65625,36.875,25,50.71958333333334,0.7,0.5,0.272,1,0.6796666666666666,0.5181666666666667,0.889,0.53,1,0.334,0,0.141,-99,0.25,-99,0,1,1,1,0.5,0.5,0,0.6970000000000001,0.273,0.391,0,0.272,1,1,0.625,0.714,0.364,0.375,1,0.933,0.154,0.222,0.5,0.8,0.5,0.778,0.333,0.727,1,NA,1,1,1,0.67,0,0.33,0.67,0,0,0.141,NA,0.5,0,0.5,0,0,0,0.5,0,1,0,NA,"Low income","Sub-Saharan Africa",1,2342189
"Kuwait","KWT",2017,80,33.5,49.625,58.958333333333336,30,50.416666666666664,0.8,0.5,0.505,0,0.493,0.5045,0.528,0.4495,0.3333333333333333,0.8,1,0.225,-99,0.3,-99,0,1,1,1,1,0.5,0.8059999999999999,0.8959999999999999,0.396,0.425,0,0.505,0,0.286,0.667,0.8,0.455,0.25,0.5,1,0.25,0.444,0.333,0.5,0.5,0.556,0.444,0.455,0.5,NA,1,0,0,0.67,1,1,0.33,1,1,0.225,NA,0.5,0.5,0.5,0,0,0,0.5,0,1,0,NA,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,4154812
"Maldives","MDV",2017,70,30.066666666666663,64.55,51.90833333333333,35,50.305,0.7,0.5,0.402,0,0.6916666666666667,0.5195000000000001,0.889,0.6415,0.3333333333333333,0.402,1,0.341,-99,0.35,-99,0,1,1,1,0.5,0.5,0.628,0.763,0.217,0.4,0,0.402,0,0.857,0.375,0.857,0.636,0.625,0.8,0.8,0.417,0.333,0.4,0.667,0.5,0.778,0.556,0.727,1,NA,1,0,0,0.67,0,0,0.67,0.67,1,0.341,NA,0.5,0,0,0.5,1,0,0.5,0,1,0,NA,"Upper middle income","South Asia",1,458287
"Eswatini","SWZ",2017,90,19.3,67.46875,36.65,35,49.68375000000001,0.9,0.5,0.079,0,0.6956666666666667,0.5935,0.9445,0.5855,1,0.466,0,0,-99,0.35,-99,0.5,1,1,1,1,0.5,0,0.188,0.103,0.103,0,0.079,0,0.714,0.778,0.762,0.545,0.375,1,0.8,0.417,0.444,0.6,0.8,0.5,0.889,0.444,0.727,1,NA,1,1,1,0.67,0,0.33,1,0.33,0,0,NA,0.5,0.5,1,0,0,0,0,0.5,1,0,NA,"Lower middle income","Sub-Saharan Africa",1,1158195
"Sierra Leone","SLE",2017,80,61,64.35,20.408333333333335,20,49.15166666666667,0.8,0.5,0.33,1,0.7178333333333333,0.49733333333333335,0.6945,0.808,0.3333333333333333,0.332,0,0.151,-99,0.2,-99,0,1,1,1,1,0.5,0,0.7929999999999999,0.354,0.504,0,0.33,1,0.429,0.778,0.714,0.636,0.75,1,0.8,0.462,0.222,0.4,0.6,0.5,0.889,0.889,0.727,0.5,NA,1,0,0,0.33,0,0.33,1,0,0,0.151,NA,0.5,0,0.5,0,0,0,0,0,1,0,NA,"Low income","Sub-Saharan Africa",1,7379299
"Iran, Islamic Rep.","IRN",2017,80,26.766666666666666,53.025,55.91666666666666,30,49.141666666666666,0.8,0.5,0.303,0,0.5725,0.5166666666666667,0.4445,0.53,0.6666666666666666,0.4,1,0.17,-99,0.3,-99,1,0,1,1,1,0.5,0.175,0.8590000000000001,0.08900000000000001,0.393,0,0.303,0,0.429,0.444,0.857,0.455,0.25,1,0.933,0.333,0.667,0.5,0.167,0.5,0.889,0.333,0.727,0,NA,1,1,0,1,0,1,0,0,1,0.17,NA,0.5,0,0.5,0.5,1,0,0.5,0,0,0,NA,"Upper middle income","Middle East, North Africa, Afghanistan & Pakistan",1,85026754
"Oman","OMN",2017,70,37.96666666666667,44.0875,52.71666666666667,40,48.954166666666666,0.7,0.5,0.639,0,0.5311666666666667,0.3835,0.3335,0.4495,0.6666666666666666,0.334,1,0.108,-99,0.4,-99,0,1,1,1,0.5,0.5,0.6679999999999999,0.752,0.6679999999999999,0.43700000000000006,0.6679999999999999,0.639,0,0,0.7,0.857,0.455,0.375,0.8,0.8,0.167,0.5,0.167,0.167,0.5,0.667,0.444,0.455,0,NA,1,1,0,1,0,0,0.67,0,1,0.108,NA,1,0.5,0.5,0,1,0,0,0,1,0,NA,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,4537396
"Timor-Leste","TLS",2017,70,24.066666666666663,62.41875,32.70833333333333,55.00000000000001,48.83875,0.7,0.5,0.222,0,0.6793333333333333,0.47583333333333333,0.6945,0.8335,0.3333333333333333,0.734,0,0.241,-99,0.55,-99,0.5,1,0,1,1,0.5,0,0.649,0.113,0.348,0,0.222,0,0.857,0.625,0.714,0.455,0.625,0.8,0.8,0.5,0.222,0.333,0.5,0.5,0.889,0.778,0.889,0.5,NA,1,0,0,1,0,1,0.67,1,0,0.241,NA,1,0.5,1,0.5,1,0,0.5,0,1,0,NA,"Lower middle income","East Asia & Pacific",1,1251703
"Algeria","DZA",2017,80,26.23333333333333,55.38125,56.108333333333334,25,48.544583333333335,0.8,0.5,0.287,0,0.5166666666666666,0.5611666666666667,0.4445,0.7525,0.8333333333333334,0.268,1,0.14300000000000002,-99,0.25,-99,0,1,1,1,1,0.5,0.123,0.68,0.227,0.407,0,0.287,0,0.286,0.444,0.85,0.545,0.375,0.6,0.8,0.5,0.75,0.4,0.167,0.75,0.889,0.778,0.727,0,NA,1,0.5,1,0.67,0,0,0.67,0,1,0.14300000000000002,NA,0,0,0.5,0,1,0,0,0,1,0,NA,"Upper middle income","Middle East, North Africa, Afghanistan & Pakistan",1,41689299
"Angola","AGO",2017,70,24.4,70.88124999999998,36.516666666666666,40,48.35958333333333,0.7,0.5,0.232,0,0.6751666666666667,0.6593333333333333,0.9445,0.7225,0.6666666666666666,0.734,0,0.06,-99,0.4,-99,0,1,1,1,0.5,0.5,0.076,0.546,0.221,0.315,0,0.232,0,0.714,0.778,0.714,0.545,0.5,0.8,0.933,0.417,0.556,0.5,0.8,0.75,0.889,0.556,0.889,1,NA,1,0,1,1,0,1,0.67,1,0,0.06,NA,0.5,0,1,0.5,1,0,0,0,1,0,NA,"Lower middle income","Sub-Saharan Africa",1,30234839
"Nicaragua","NIC",2017,90,26.6,59.21249999999999,38.958333333333336,25,47.95416666666667,0.9,0.5,0.298,0,0.5586666666666666,0.5295,0.6945,0.778,0.8333333333333334,0.6,0,0.125,-99,0.25,-99,0.5,1,1,1,1,0.5,0.238,0.715,0.138,0.4,0,0.298,0,0.857,0.444,0.762,0.364,0.125,0.8,0.8,0.333,0.444,0.5,0.6,0.5,0.889,0.667,0.889,0.5,NA,0.5,1,1,1,0,1,0.33,0.67,0,0.125,NA,0.5,0,0.5,0.5,0,0,0,0,1,0,NA,"Lower middle income","Latin America & Caribbean",1,6316231
"Qatar","QAT",2017,80,28.566666666666666,47.775,57.225,25,47.71333333333334,0.8,0.5,0.35700000000000004,0,0.4395,0.49000000000000005,0.528,0.5055000000000001,0.5,0.668,1,0.121,-99,0.25,-99,0,1,1,1,1,0.5,0.311,0.8490000000000001,0.188,0.439,0,0.35700000000000004,0,0.286,0.25,0.762,0.364,0.375,0.6,0.8,0.25,0.556,0.167,0.667,0.5,0.556,0.556,0.455,0.5,NA,1,0.5,0,0.67,0,1,0.67,1,1,0.121,NA,0.5,0.5,0.5,0,0,0,0,0,1,0,NA,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,2545820
"Saudi Arabia","SAU",2017,70,26.166666666666664,46.575,63.39166666666666,30,47.22666666666667,0.7,0.5,0.285,0,0.37533333333333335,0.5333333333333333,0.5835,0.4165,0.6666666666666666,0.666,1,0.203,-99,0.3,-99,0,1,1,0.5,1,0.5,0.416,0.453,0.245,0.312,0,0.285,0,0.143,0.333,0.762,0.364,0.25,0.4,0.8,0.333,0.5,0.4,0.667,0.5,0.667,0.333,0.5,0.5,NA,1,1,0,0.67,0.33,1,0.33,1,1,0.203,NA,1,0.5,0.5,0,1,0,0,0,0,0,NA,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,30977355
"Lao PDR","LAO",2017,80,40.9,55.16875,36.46666666666666,15,45.507083333333334,0.8,0,0.227,1,0.611,0.45266666666666666,0.4445,0.778,0.6666666666666666,0.6,0,0.192,-99,0.15,-99,0,1,1,1,1,0,0,0.579,0.13699999999999998,0.419,0,0.227,1,0.143,0.625,0.762,0.636,0.5,1,0.933,0.417,0.333,0.333,0.2,0.5,0.889,0.667,0.889,0,NA,1,1,0,1,0,1,0.67,0.33,0,0.192,NA,0.5,0.5,0,0.5,0,0,0,0,0,0,NA,"Lower middle income","East Asia & Pacific",1,7018147
"Mauritania","MRT",2017,90,28.333333333333332,51.58125,25.65833333333333,30,45.114583333333336,0.9,0.5,0.35,0,0.6155,0.398,0.4445,0.6415,0.3333333333333333,0.6,0,0.093,-99,0.3,-99,0.5,1,1,1,1,0.5,0.234,0.7929999999999999,0.31,0.411,0,0.35,0,0.571,0.778,0.714,0.455,0.375,0.8,0.8,0.333,0.222,0.333,0.2,0.5,0.889,0.556,0.727,0,NA,1,0,0,0.67,0.33,0.67,1,0.33,0,0.093,NA,0.5,0,1,0.5,1,0,0,0,0,0,NA,"Lower middle income","Sub-Saharan Africa",1,4210600
"Afghanistan","AFG",2017,70,24.03333333333333,70.43125,20.941666666666663,40,45.081250000000004,0.7,0.5,0.221,0,0.6846666666666666,0.6193333333333334,0.9445,0.778,0.16666666666666666,0.6,0,0.071,-99,0.4,-99,0,1,1,1,0.5,0.5,0.265,0.516,0.165,0.159,0,0.221,0,0.714,0.889,0.8,0.455,0.5,0.75,0.933,0.5,0.333,0.4,0.8,0.75,0.889,0.778,0.778,1,NA,0,0.5,0,1,0,0.33,0.67,1,0,0.071,NA,0.5,0,0,0.5,1,0,0.5,0.5,1,0,NA,"Low income","Middle East, North Africa, Afghanistan & Pakistan",1,35688935
"Bahrain","BHR",2017,70,30.933333333333334,40.925,47.18333333333333,35,44.80833333333333,0.7,0.5,0.428,0,0.3925,0.49,0.278,0.34850000000000003,0.3333333333333333,0.132,1,0.422,-99,0.35,-99,0,1,1,1,0.5,0.5,0.604,0.7829999999999999,0.314,0.439,0,0.428,0,0,0.375,0.8,0.455,0.125,0.6,1,0.231,0.625,0.167,0.167,0.75,0.556,0.333,0.364,0,NA,1,0,0,0.33,0,0.33,0,0,1,0.422,NA,1,0.5,0.5,0,1,0,0,0.5,0,0,NA,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,1501116
"Guinea","GIN",2017,80,61.999999999999986,52.862500000000004,23.425,5,44.657500000000006,0.8,0.5,0.36,1,0.4996666666666667,0.4461666666666667,0.6945,0.6970000000000001,0.5,0.268,0,0.16899999999999998,-99,0.05,-99,0.5,1,1,1,0.5,0.5,0,0.933,0.382,0.485,0,0.36,1,0.286,0.625,0.667,0.545,0.125,0.75,0.933,0.333,0.111,0.4,0.4,0.5,0.889,0.667,0.727,0.5,NA,1,0.5,0,0.67,0,0,0.67,0,0,0.16899999999999998,NA,0.5,0,0,0,0,0,0,0,0,0,NA,"Lower middle income","Sub-Saharan Africa",1,12385659
"Uzbekistan","UZB",2017,60,5.8999999999999995,52.225,35,65,43.625,0.6,0,0.177,0,0.5463333333333333,0.4945,0.4445,0.611,0,0.4,1,0,-99,0.65,-99,0,1,1,1,0,0,0,0.402,0.16399999999999998,0.32,0,0.177,0,0.429,0.75,0.81,0.364,0.125,0.8,0.8,0.333,0.667,0.5,0.167,0.5,0.889,0.444,0.778,0,NA,0,0,0,1,0,0,0,1,1,0,NA,0.5,1,1,0.5,1,0,0.5,1,1,0,NA,"Lower middle income","Europe & Central Asia",1,31819178
"Yemen, Rep.","YEM",2017,90,25.53333333333333,51.25625,26.23333333333333,25,43.60458333333334,0.9,0.5,0.266,0,0.5466666666666666,0.45483333333333337,0.4445,0.6515,0.3333333333333333,0.468,0,0.248,-99,0.25,-99,0.5,1,1,1,1,0.5,0.825,0.14,0.117,0.129,0.117,0.266,0,0.429,0.429,0.667,0.455,0.5,0.8,0.8,0.385,0.444,0.4,0.2,0.5,0.889,0.667,0.636,0,NA,0.5,0.5,0,0.33,0,0.67,0.67,0.67,0,0.248,NA,0.5,0,0.5,0.5,1,0,0,0,0,0,NA,"Low income","Middle East, North Africa, Afghanistan & Pakistan",1,33090921
"Madagascar","MDG",2017,90,18.3,58.45,19.216666666666665,30,43.193333333333335,0.9,0.5,0.049,0,0.542,0.5815,0.6945,0.611,0.16666666666666666,0.602,0,0,-99,0.3,-99,0.5,1,1,1,1,0.5,0,0.18,0.019,0.048,0,0.049,0,0.429,0.556,0.762,0.455,0.25,0.8,0.933,0.5,0.556,0.4,0.6,0.5,0.889,0.444,0.778,0.5,NA,0,0.5,0,0.67,0,0.67,1,0.67,0,0,NA,0,0,0,0.5,1,0,0,0.5,1,0,NA,"Low income","Sub-Saharan Africa",1,26788375
"Suriname","SUR",2017,40,28.433333333333334,43.181250000000006,54.016666666666666,45,42.126250000000006,0.4,0.5,0.353,0,0.42,0.41850000000000004,0.4445,0.49450000000000005,0.6666666666666666,0.334,1,0.16,-99,0.45,-99,0,0,0,1,1,0.5,0.23,0.775,0.387,0.35,0.024,0.353,0,0.143,0.444,0.81,0.273,0.25,0.6,0.8,0.167,0.444,0.4,0.2,0.5,0.889,0.444,0.545,0,NA,1,1,0,0.67,0,0,0.67,0.33,1,0.16,NA,0.5,0.5,0.5,0.5,1,0,0,0.5,1,0,NA,"Upper middle income","Latin America & Caribbean",1,593713
"Congo, Rep.","COG",2017,80,27.700000000000003,49.125,31.266666666666666,20,41.61833333333333,0.8,0.5,0.331,0,0.531,0.44566666666666666,0.4445,0.5555,0.6666666666666666,0.332,0,0.252,-99,0.2,-99,0,1,1,1,1,0.5,0,0.7929999999999999,0.396,0.467,0,0.331,0,0.143,0.667,0.762,0.364,0.25,1,0.933,0.308,0.333,0.4,0.2,0.5,0.889,0.444,0.667,0,NA,1,1,0,0.33,0,0.33,0.67,0.33,0,0.252,NA,0,0,0,0,1,0,0,0,1,0,NA,"Lower middle income","Sub-Saharan Africa",1,5351011
"Guinea-Bissau","GNB",2017,60,61.06666666666667,50.975,13.333333333333334,20,41.075,0.6,0.5,0.332,1,0.5118333333333334,0.4545,0.639,0.54,0.3333333333333333,0.2,0,0,-99,0.2,-99,0,1,1,1,0,0.5,0.248,0.6409999999999999,0.386,0.387,0,0.332,1,0.429,0.625,0.619,0.273,0.375,0.75,0.933,0.25,0.111,0.333,0.6,0.5,0.778,0.444,0.636,0.5,NA,1,0,0,0.33,0,0,0.67,0,0,0,NA,0.5,0,0,0.5,0,0,0,0,1,0,NA,"Low income","Sub-Saharan Africa",1,1877072
"Haiti","HTI",2017,90,20.8,50.025,22.5,20,40.66499999999999,0.9,0.5,0.124,0,0.5358333333333334,0.41433333333333333,0.4445,0.7070000000000001,0.5,0.4,0,0,-99,0.2,-99,1,1,1,1,0.5,0.5,0,0.32299999999999995,0.138,0.161,0,0.124,0,0.286,0.556,0.8,0.273,0.5,0.8,0.933,0.231,0.222,0.4,0.2,0.5,0.889,0.778,0.636,0,NA,0.5,1,0,1,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,NA,"Lower middle income","Latin America & Caribbean",1,10817754
"Vanuatu","VUT",2017,46.6,59.43333333333334,51.68750000000001,29.816666666666663,15,40.50750000000001,0.466,0.5,0.28300000000000003,1,0.4791666666666667,0.44533333333333336,0.6945,0.667,0.6666666666666666,0.334,0,0.192,-99,0.15,-99,0,1,0.33,1,0,0.5,0,0.726,0.254,0.434,0,0.28300000000000003,1,0.429,0.5,0.714,0.182,0.25,0.8,0.8,0.25,0.222,0.4,0.5,0.5,0.889,0.556,0.778,0.5,NA,1,1,0,0.67,0,0,0.67,0.33,0,0.192,NA,0.5,0,0,0,0,0,0,0,1,0,NA,"Lower middle income","East Asia & Pacific",1,278507
