"SDG_IND","Indicator","LOCATION2017","Country","TIME","Time","Value","Flag Codes","Flags"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","VCT","Saint Vincent and the Grenadines","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","LSO","Lesotho","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","DZA","Algeria","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","KOR","Republic of Korea","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","BGR","Bulgaria","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","BMU","Bermuda","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","CYM","Cayman Islands","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","TUV","Tuvalu","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","PLW","Palau","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","UGA","Uganda","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","GNQ","Equatorial Guinea","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","KNA","Saint Kitts and Nevis","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","TON","Tonga","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","SLE","Sierra Leone","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","AIA","Anguilla","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","AFG","Afghanistan","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","NAM","Namibia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","DJI","Djibouti","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","ABW","Aruba","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","TCA","Turks and Caicos Islands","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","PRI","Puerto Rico","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","USA","United States of America","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","SOM","Somalia","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","NOR","Norway","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","BGD","Bangladesh","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","VUT","Vanuatu","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","MUS","Mauritius","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","PAK","Pakistan","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","AND","Andorra","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","STP","Sao Tome and Principe","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","TGO","Togo","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","CHN","China","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","BMU","Bermuda","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","SLE","Sierra Leone","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","CYM","Cayman Islands","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","MRT","Mauritania","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","BHS","Bahamas","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","AFG","Afghanistan","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","TKL","Tokelau","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","UGA","Uganda","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","COD","Democratic Republic of the Congo","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","NER","Niger","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","KHM","Cambodia","2018","2018",1,,
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","GHA","Ghana","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","ABW","Aruba","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","DJI","Djibouti","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","LBR","Liberia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_MAT"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in mathematics (number)","BFA","Burkina Faso","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","NGA","Nigeria","2018","2018",1,,
"ADMI_GRADE2OR3PRIM_READ"," Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)","MYS","Malaysia","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","ZMB","Zambia","2018","2018",1,,
"ADMI_ENDOFPRIM_MAT"," Administration of a nationally representative learning assessment at the end of or during primary in mathematics (number)","LCA","Saint Lucia","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","TCD","Chad","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","BWA","Botswana","2018","2018",1,,
"ADMI_ENDOFPRIM_READ"," Administration of a nationally representative learning assessment at the end of or during primary in reading (number)","CAF","Central African Republic","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_ENDOFLOWERSEC_READ"," Administration of a nationally representative learning assessment at the end of or during lower secondary education in reading (number)","ZWE","Zimbabwe","2018","2018",,"n","Magnitude nil or negligible"
"ADMI_GRADE2OR3PRIM_MAT"," Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)","DMA","Dominica","2018","2018",1,,
