SDG_IND,Indicator,LOCATION2017,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40330,Landlocked Developing Countries,2017,2017,14.42384,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40330,Landlocked Developing Countries,2018,2018,14.69125,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",PAK,Pakistan,2013,2013,45.93695,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",PAK,Pakistan,2015,2015,40.17505,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",PAK,Pakistan,2016,2016,36.25372,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",PAK,Pakistan,2017,2017,35.8644,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",PAK,Pakistan,2018,2018,33.56267,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40505,Central Asia,2013,2013,11.56142,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40505,Central Asia,2014,2014,11.74289,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40505,Central Asia,2015,2015,11.23953,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40505,Central Asia,2016,2016,10.41383,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40505,Central Asia,2017,2017,9.43312,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",40505,Central Asia,2018,2018,11.96953,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",TCD,Chad,2013,2013,11.19141,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",TCD,Chad,2015,2015,10.66014,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",TCD,Chad,2016,2016,17.34641,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",YEM,Yemen,2013,2013,42.21582,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",YEM,Yemen,2016,2016,34.47587,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",HND,Honduras,2013,2013,23.69717,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",HND,Honduras,2014,2014,25.43794,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",HND,Honduras,2015,2015,25.747,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",HND,Honduras,2016,2016,25.33683,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",HND,Honduras,2017,2017,24.46779,NA,NA
ROFST_3_CP,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",40042,Lower middle income countries,2013,2013,48.06783,NA,NA
ROFST_3_CP,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",40042,Lower middle income countries,2014,2014,48.14512,‡,UIS Estimation
ROFST_3_CP,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",40042,Lower middle income countries,2015,2015,46.28721,‡,UIS Estimation
ROFST_3_CP,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",40042,Lower middle income countries,2016,2016,45.58104,‡,UIS Estimation
ROFST_3_CP,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",40042,Lower middle income countries,2017,2017,44.46552,‡,UIS Estimation
ROFST_3_CP,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",40042,Lower middle income countries,2018,2018,43.60345,‡,UIS Estimation
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",KWT,Kuwait,2013,2013,8.25919,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",KWT,Kuwait,2014,2014,8.7064,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",KWT,Kuwait,2015,2015,6.96966,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40603,Africa (Northern),2013,2013,15.01824,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40603,Africa (Northern),2014,2014,14.42899,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40603,Africa (Northern),2015,2015,13.17509,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40603,Africa (Northern),2016,2016,11.54348,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40603,Africa (Northern),2017,2017,11.49037,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",40603,Africa (Northern),2018,2018,10.99371,‡,UIS Estimation
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",URY,Uruguay,2014,2014,13.00738,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",URY,Uruguay,2015,2015,13.2717,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",URY,Uruguay,2016,2016,12.03155,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",URY,Uruguay,2017,2017,7.80946,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",LUX,Luxembourg,2013,2013,4.74275,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",LUX,Luxembourg,2014,2014,3.94746,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",LUX,Luxembourg,2015,2015,2.97259,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",LUX,Luxembourg,2016,2016,2.13523,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",LUX,Luxembourg,2017,2017,1.92072,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",DNK,Denmark,2013,2013,0.95046,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",DNK,Denmark,2014,2014,0.92938,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",DNK,Denmark,2015,2015,0.44754,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",DNK,Denmark,2016,2016,0.33321,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",DNK,Denmark,2017,2017,0.25568,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",40656,Oceania (excl. Australia/New Zealand),2013,2013,27.2897,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",40656,Oceania (excl. Australia/New Zealand),2014,2014,26.63884,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",40656,Oceania (excl. Australia/New Zealand),2015,2015,26.02334,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",40656,Oceania (excl. Australia/New Zealand),2016,2016,19.25809,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",40656,Oceania (excl. Australia/New Zealand),2017,2017,20.18021,‡,UIS Estimation
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",40656,Oceania (excl. Australia/New Zealand),2018,2018,20.21421,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",SRB,Serbia,2013,2013,6.1067,+,National Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",SRB,Serbia,2014,2014,5.85993,+,National Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",SRB,Serbia,2015,2015,4.42577,+,National Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",SRB,Serbia,2016,2016,4.88531,+,National Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",SRB,Serbia,2017,2017,4.96757,+,National Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",SRB,Serbia,2018,2018,5.48156,+,National Estimation
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",40520,Latin America and the Caribbean,2013,2013,4.54031,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",40520,Latin America and the Caribbean,2014,2014,4.88994,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",40520,Latin America and the Caribbean,2015,2015,4.60638,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",40520,Latin America and the Caribbean,2016,2016,4.52223,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",40520,Latin America and the Caribbean,2017,2017,4.91764,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",40520,Latin America and the Caribbean,2018,2018,5.3567,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",SUR,Suriname,2013,2013,10.46312,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",SUR,Suriname,2014,2014,10.02423,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",SUR,Suriname,2015,2015,9.60843,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",BDI,Burundi,2017,2017,2.71017,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",BDI,Burundi,2018,2018,4.98923,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",ISL,Iceland,2013,2013,1.58098,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",ISL,Iceland,2014,2014,1.33041,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",ISL,Iceland,2015,2015,1.2836,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",ISL,Iceland,2016,2016,0.37367,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GRC,Greece,2013,2013,2.31994,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GRC,Greece,2014,2014,3.48619,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GRC,Greece,2015,2015,2.03888,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GRC,Greece,2016,2016,1.99857,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",GRC,Greece,2017,2017,1.88801,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",HRV,Croatia,2013,2013,0.93263,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",BHS,Bahamas,2013,2013,22.59257,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",BHS,Bahamas,2014,2014,19.59144,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",BHS,Bahamas,2015,2015,34.86017,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",BHS,Bahamas,2016,2016,26.90523,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",BHS,Bahamas,2018,2018,29.56862,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40510,World,2013,2013,16.76525,‡,UIS Estimation
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40510,World,2014,2014,16.73453,‡,UIS Estimation
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40510,World,2015,2015,16.07512,‡,UIS Estimation
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40510,World,2016,2016,15.86296,‡,UIS Estimation
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40510,World,2017,2017,15.75128,‡,UIS Estimation
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",40510,World,2018,2018,15.633,‡,UIS Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",VAT,Holy See,2013,2013,NA,a,Category not applicable
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",VAT,Holy See,2014,2014,NA,a,Category not applicable
