iso3c,date,source,reported_value
MUS,2015,LFS - Continuous Multi-Purpose Household Survey,60.051
MUS,2014,LFS - Continuous Multi-Purpose Household Survey,59.713
MUS,2013,LFS - Continuous Multi-Purpose Household Survey,59.516
MUS,2012,LFS - Continuous Multi-Purpose Household Survey,58.497
MUS,2011,LFS - Continuous Multi-Purpose Household Survey,58.324
MUS,2010,LFS - Continuous Multi-Purpose Household Survey,59.228
MUS,2009,LFS - Continuous Multi-Purpose Household Survey,58.475
MUS,2008,LFS - Continuous Multi-Purpose Household Survey,58.33
MUS,2007,LFS - Continuous Multi-Purpose Household Survey,58.335
MUS,2006,LFS - Continuous Multi-Purpose Household Survey,59.268
MUS,2005,LFS - Continuous Multi-Purpose Household Survey,59.809
MUS,2004,LFS - Continuous Multi-Purpose Household Survey,59.343
MUS,2003,LFS - Continuous Multi-Purpose Household Survey,61.104
MUS,2002,LFS - Continuous Multi-Purpose Household Survey,58.715
MUS,2001,LFS - Continuous Multi-Purpose Household Survey,58.025
MUS,2000,PC - Population Census,58.1
MUS,1995,LFS - Continuous Multi-Purpose Household Survey,59.31
MUS,1994,OE - Official Estimates,62.46
MUS,1993,OE - Official Estimates,62.09
MUS,1992,OE - Official Estimates,61.77
MUS,1991,OE - Official Estimates,61.29
MUS,1990,PC - Population Census,57.49
MUS,1989,OE - Official Estimates,62.82
MUS,1987,OE - Official Estimates,61.79
MUS,1984,OE - Official Estimates,55.04
MUS,1983,PC - Population Census,53.79
MUS,1972,PC - Population Census,51.73
MUS,1962,PC - Population Census,49.38
MUS,1952,PC - Population Census,53.38
MWI,2020,HIES - Integrated Household Survey,68.264
MWI,2017,HIES - Integrated Household Survey,63.467
MWI,2013,LFS - Labour Force Survey,77.615
MWI,2011,HIES - Integrated Household Survey,73.38
MWI,2005,HIES - Integrated Household Survey,80.81
MWI,2004,LFS - Labour Force Survey,88.6
MWI,1998,PC - Population Census,77.35
MWI,1987,PC - Population Census,77.83
MWI,1983,LFS - Labour Force Survey,88.74
MWI,1975,PC - Population Census,71.28
MYS,2022,LFS - Labour Force Survey,69.26
MYS,2021,LFS - Labour Force Survey,68.63
MYS,2020,LFS - Labour Force Survey,68.44
MYS,2019,LFS - Labour Force Survey,68.69
MYS,2018,LFS - Labour Force Survey,68.29
MYS,2017,LFS - Labour Force Survey,67.95
MYS,2016,LFS - Labour Force Survey,67.73
MYS,2015,LFS - Labour Force Survey,67.88
MYS,2014,LFS - Labour Force Survey,67.65
MYS,2013,LFS - Labour Force Survey,66.4
MYS,2012,LFS - Labour Force Survey,64.21
MYS,2011,LFS - Labour Force Survey,64.46
MYS,2010,LFS - Labour Force Survey,60.43
MYS,2009,LFS - Labour Force Survey,63.59
MYS,2008,LFS - Labour Force Survey,62.97
MYS,2007,LFS - Labour Force Survey,63.15
MYS,2005,LFS - Labour Force Survey,63.26
MYS,2004,LFS - Labour Force Survey,64.36
MYS,2003,LFS - Labour Force Survey,65.23
MYS,2002,LFS - Labour Force Survey,64.36
MYS,2001,LFS - Labour Force Survey,64.93
MYS,2000,LFS - Labour Force Survey,65.09
MYS,1999,LFS - Labour Force Survey,64.29
MYS,1998,LFS - Labour Force Survey,64.36
MYS,1997,LFS - Labour Force Survey,65.61
MYS,1996,LFS - Labour Force Survey,66.3
MYS,1995,LFS - Labour Force Survey,64.75
MYS,1993,LFS - Labour Force Survey,66.52
MYS,1992,LFS - Labour Force Survey,65.92
MYS,1991,PC - Population and Housing Census,55.645
MYS,1990,LFS - Labour Force Survey,66.54
MYS,1989,LFS - Labour Force Survey,66.19
MYS,1988,LFS - Labour Force Survey,66.57
MYS,1987,LFS - Labour Force Survey,66.55
MYS,1986,LFS - Labour Force Survey,66.12
MYS,1985,LFS - Labour Force Survey,65.72
MYS,1984,LFS - Labour Force Survey,65.27
MYS,1983,LFS - Labour Force Survey,65.64
MYS,1982,LFS - Labour Force Survey,64.84
MYS,1980,PC - Population and Housing Census,57.35
MYS,1970,PC - Population and Housing Census,57.033
NAM,2018,LFS - Labour Force Survey,58.879
NAM,2016,LFS - Labour Force Survey,60.453
NAM,2014,LFS - Labour Force Survey,60.825
NAM,2013,LFS - Labour Force Survey,61.701
NAM,2012,LFS - Labour Force Survey,57.533
NAM,2010,HIES - Household Income and Expenditure Survey,60.153
NAM,2008,LFS - Labour Force Survey,55.4
NAM,2004,LFS - Labour Force Survey,48.04
NAM,2001,PC - Population Census,54.43
NAM,2000,LFS - Labour Force Survey,54.13
NAM,1997,LFS - Labour Force Survey,53.57
NAM,1994,LFS - Labour Force Survey,54.57
NAM,1991,PC - Population Census,58.41
NAM,1960,PC - Population Census,57.81
NCL,2022,LFS - Labour Force Survey,57.744
NCL,2020,LFS - Labour Force Survey,57.786
NCL,2019,LFS - Labour Force Survey,57.858
NCL,2018,LFS - Labour Force Survey,57.869
NCL,2017,LFS - Labour Force Survey,60.185
NCL,2014,PC - Population Census,64
NCL,2009,PC - Population Census,67.34
NCL,1996,PC - Population Census,51.9
NCL,1969,PC - Population Census,38.89
NCL,1963,PC - Population Census,57.75
NER,2022,HIES - National Survey on Household Living Conditions,79.612
NER,2019,HIES - National Survey on Household Living Conditions,72.438
NER,2017,LFS - National Survey on Employment and the Informal Sector,26.487
NER,2014,HIES - National Survey on Household Living Conditions,73.565
NER,2012,LFS - National Survey on Employment and the Informal Sector,42.708
NER,2011,HIES - National Survey on Household Living Conditions,79.516
NER,2005,HIES - National Survey on Household Living Conditions,63.83
NER,2001,PC - Population and Housing Census,62.67
NER,1995,LFS - Labour Force Survey,39.8
NER,1988,PC - Population and Housing Census,53.77
NER,1977,PC - Population and Housing Census,48.38
NER,1960,LFS - Labour Force Survey,29.41
NFK,2011,PC - Population Census,76.9
NFK,2006,PC - Population Census,60.06
NFK,1971,PC - Population Census,51.1
NFK,1966,PC - Population Census,43.94
NGA,2024,"LFS - Unemployment, Under-employment Watch",81.536
NGA,2023,"LFS - Unemployment, Under-employment Watch",82.559
NGA,2022,"LFS - Unemployment, Under-employment Watch",81.268
NGA,2019,HIES - Socio Economic Survey,58.872
NGA,2017,"LFS - Unemployment, Under-employment Watch",76.337
NGA,2016,"LFS - Unemployment, Under-employment Watch",74.582
NGA,2015,"LFS - Unemployment, Under-employment Watch",72.245
NGA,2013,HS - General Household Survey,59.808
NGA,2011,HS - General Household Survey,60.413
NGA,2004,"LFS - Unemployment, Under-employment Watch",55.9
NGA,1991,PC - Population Census,55.4
NGA,1986,"LFS - Unemployment, Under-employment Watch",57.22
NGA,1983,"LFS - Unemployment, Under-employment Watch",57.91
NGA,1963,PC - Population Census,57.67
NIC,2014,HIES - National Household Survey on Measuring Living Conditions,64.971
NIC,2013,LFS - Continous Household Survey,75.71
NIC,2012,LFS - Continous Household Survey,76.955
NIC,2010,LFS - Continous Household Survey,73.87
NIC,2009,LFS - Continous Household Survey,51.8
NIC,2008,LFS - Continous Household Survey,60.4
NIC,2007,LFS - Continous Household Survey,59
NIC,2006,LFS - Continous Household Survey,60.02
NIC,2005,LFS - Continous Household Survey,61.1
NIC,2004,LFS - Continous Household Survey,61
NIC,2003,LFS - Continous Household Survey,61.7
NIC,2001,HIES - National Household Survey on Measuring Living Conditions,60.777
NIC,2000,LFS - Continous Household Survey,61.5
NIC,1999,OE - Official Estimates,59.99
NIC,1998,OE - Official Estimates,59.48
NIC,1996,OE - Official Estimates,58.45
NIC,1995,PC - Population Census,57.91
NIC,1991,OE - Official Estimates,62.01
NIC,1990,OE - Official Estimates,61.52
NIC,1989,OE - Official Estimates,59.99
NIC,1980,OE - Official Estimates,31.96
NIC,1977,OE - Official Estimates,54.17
NIC,1971,PC - Population Census,48.69
NIC,1963,PC - Population Census,55.15
NIU,2022,PC - Population Census,61.575
NIU,2017,PC - Population Census,60.286
NIU,2015,HIES - Household Income and Expenditure Survey,72.634
NIU,2001,PC - Population Census,75.54
NIU,1986,PC - Population Census,56.42
NLD,2024,LFS - EU Labour Force Survey,68.65
NLD,2023,LFS - EU Labour Force Survey,68.578
NLD,2022,LFS - EU Labour Force Survey,67.899
NLD,2021,LFS - EU Labour Force Survey,66.987
NLD,2020,LFS - EU Labour Force Survey,64.527
NLD,2019,LFS - EU Labour Force Survey,64.797
NLD,2018,LFS - EU Labour Force Survey,64.261
NLD,2017,LFS - EU Labour Force Survey,64.036
NLD,2016,LFS - EU Labour Force Survey,64.077
NLD,2015,LFS - EU Labour Force Survey,64.385
NLD,2014,LFS - EU Labour Force Survey,64.362
NLD,2013,LFS - EU Labour Force Survey,64.963
NLD,2012,LFS - EU Labour Force Survey,65.006
NLD,2011,LFS - EU Labour Force Survey,64.544
NLD,2010,LFS - EU Labour Force Survey,64.82
NLD,2009,LFS - EU Labour Force Survey,65.383
NLD,2008,LFS - EU Labour Force Survey,65.247
NLD,2007,LFS - EU Labour Force Survey,64.536
NLD,2006,LFS - EU Labour Force Survey,63.528
NLD,2005,LFS - EU Labour Force Survey,63.428
NLD,2004,LFS - EU Labour Force Survey,64.904
NLD,2003,LFS - EU Labour Force Survey,64.751
NLD,2002,LFS - EU Labour Force Survey,64.878
NLD,2001,LFS - EU Labour Force Survey,64.177
NLD,2000,LFS - EU Labour Force Survey,63.534
NLD,1999,LFS - EU Labour Force Survey,62.48
NLD,1998,LFS - EU Labour Force Survey,61.69
NLD,1997,LFS - EU Labour Force Survey,60.942
NLD,1996,LFS - EU Labour Force Survey,59.709
NLD,1995,LFS - EU Labour Force Survey,59.202
NLD,1994,LFS - EU Labour Force Survey,58.885
NLD,1993,LFS - EU Labour Force Survey,58.138
NLD,1992,LFS - EU Labour Force Survey,58.022
NLD,1991,LFS - EU Labour Force Survey,57.669
NLD,1990,LFS - EU Labour Force Survey,57.118
NLD,1989,LFS - EU Labour Force Survey,56.002
NLD,1988,LFS - EU Labour Force Survey,55.716
NLD,1987,LFS - EU Labour Force Survey,56.004
NLD,1986,OE - Official Estimates,51.33
NLD,1985,LFS - EU Labour Force Survey,50.705
NLD,1983,LFS - EU Labour Force Survey,51.022
NLD,1982,OE - Official Estimates,50.78
NLD,1981,OE - Official Estimates,49.34
NLD,1980,OE - Official Estimates,48.72
NLD,1979,LFS - EU Labour Force Survey,49.38
NLD,1977,LFS - EU Labour Force Survey,49.43
NLD,1960,PC - Population Census,52.08
NOR,2024,LFS - EU Labour Force Survey,65.521
NOR,2023,LFS - EU Labour Force Survey,65.675
NOR,2022,LFS - EU Labour Force Survey,65.727
NOR,2021,LFS - EU Labour Force Survey,65.966
NOR,2020,LFS - EU Labour Force Survey,63.805
NOR,2019,LFS - EU Labour Force Survey,67.115
NOR,2018,LFS - EU Labour Force Survey,70.064
NOR,2017,LFS - EU Labour Force Survey,69.725
NOR,2016,LFS - EU Labour Force Survey,70.518
NOR,2015,LFS - EU Labour Force Survey,70.995
NOR,2014,LFS - EU Labour Force Survey,70.889
NOR,2013,LFS - EU Labour Force Survey,71.115
NOR,2012,LFS - EU Labour Force Survey,71.42
NOR,2011,LFS - EU Labour Force Survey,71.314
NOR,2010,LFS - EU Labour Force Survey,71.85
NOR,2009,LFS - EU Labour Force Survey,72.678
NOR,2008,LFS - EU Labour Force Survey,73.763
NOR,2007,LFS - EU Labour Force Survey,72.642
NOR,2006,LFS - EU Labour Force Survey,71.854
NOR,2005,LFS - EU Labour Force Survey,72.193
NOR,2004,LFS - EU Labour Force Survey,72.559
NOR,2003,LFS - EU Labour Force Survey,72.806
NOR,2002,LFS - EU Labour Force Survey,74.111
NOR,2001,LFS - EU Labour Force Survey,73.853
NOR,2000,LFS - EU Labour Force Survey,73.796
NOR,1999,LFS - EU Labour Force Survey,73.519
NOR,1998,LFS - EU Labour Force Survey,73.864
NOR,1997,LFS - EU Labour Force Survey,72.727
NOR,1996,LFS - EU Labour Force Survey,71.067
NOR,1995,LFS - EU Labour Force Survey,69.419
NOR,1994,LFS - EU Labour Force Survey,68.515
NOR,1993,LFS - EU Labour Force Survey,68.106
NOR,1992,LFS - EU Labour Force Survey,68.399
NOR,1991,LFS - EU Labour Force Survey,68.48
NOR,1990,LFS - EU Labour Force Survey,69.47
NOR,1989,LFS - EU Labour Force Survey,69.75
NOR,1988,LFS - EU Labour Force Survey,71.08
NOR,1987,LFS - EU Labour Force Survey,71.27
NOR,1986,LFS - EU Labour Force Survey,70.37
NOR,1985,LFS - EU Labour Force Survey,68.82
NOR,1984,LFS - EU Labour Force Survey,68.27
NOR,1983,LFS - EU Labour Force Survey,68.11
NOR,1982,LFS - EU Labour Force Survey,67.93
NOR,1981,LFS - EU Labour Force Survey,67.89
NOR,1980,LFS - EU Labour Force Survey,67.4
NOR,1970,PC - Population Census,50.89
NOR,1960,PC - Population Census,52.81
NOR,1950,PC - Population Census,56.22
NOR,1946,PC - Population Census,56.07
NPL,2017,LFS - Labour Force Survey,39.915
NPL,2015,HS - Annual Household Survey,82.7
NPL,2013,HS - Annual Household Survey,81.1
NPL,2008,LFS - Labour Force Survey,80.275
NPL,2003,HIES - Living Standards Survey,93
NPL,1999,LFS - Labour Force Survey,85.85
NPL,1996,HIES - Living Standards Survey,70.7
NPL,1991,PC - Population Census,63.92
NPL,1981,PC - Population Census,66.72
NPL,1971,PC - Population Census,61
NPL,1961,PC - Population Census,76.37
NRU,2021,PC - Population Census,65.193
NRU,2013,HIES - Household Income and Expenditure Survey,68.69
NRU,2011,PC - Population Census,64.03
NRU,2006,HIES - Household Income and Expenditure Survey,42.901
NRU,2002,PC - Population Census,78.01
NRU,1966,PC - Population Census,68.85
NZL,2024,LFS - Household Labour Force Survey,71.311
NZL,2023,LFS - Household Labour Force Survey,72.1
NZL,2022,LFS - Household Labour Force Survey,71.319
NZL,2021,LFS - Household Labour Force Survey,70.786
NZL,2020,LFS - Household Labour Force Survey,70.244
NZL,2019,LFS - Household Labour Force Survey,70.549
NZL,2018,LFS - Household Labour Force Survey,70.904
NZL,2017,LFS - Household Labour Force Survey,70.914
NZL,2016,LFS - Household Labour Force Survey,69.965
NZL,2015,LFS - Household Labour Force Survey,68.779
NZL,2014,LFS - Household Labour Force Survey,68.691
NZL,2013,LFS - Household Labour Force Survey,67.76
NZL,2012,LFS - Household Labour Force Survey,67.588
NZL,2011,LFS - Household Labour Force Survey,67.879
NZL,2010,LFS - Household Labour Force Survey,67.628
NZL,2009,LFS - Household Labour Force Survey,67.905
NZL,2008,LFS - Household Labour Force Survey,68.268
NZL,2007,LFS - Household Labour Force Survey,68.368
NZL,2006,LFS - Household Labour Force Survey,68.179
NZL,2005,LFS - Household Labour Force Survey,67.675
NZL,2004,LFS - Household Labour Force Survey,66.899
NZL,2003,LFS - Household Labour Force Survey,66.304
NZL,2002,LFS - Household Labour Force Survey,66.509
NZL,2001,LFS - Household Labour Force Survey,65.787
NZL,2000,LFS - Household Labour Force Survey,65.23
NZL,1999,LFS - Household Labour Force Survey,65.111
NZL,1998,LFS - Household Labour Force Survey,65.035
NZL,1997,LFS - Household Labour Force Survey,65.461
NZL,1996,LFS - Household Labour Force Survey,65.593
NZL,1995,LFS - Household Labour Force Survey,64.73
NZL,1994,LFS - Household Labour Force Survey,64.108
NZL,1993,LFS - Household Labour Force Survey,63.292
NZL,1992,LFS - Household Labour Force Survey,63.351
NZL,1991,LFS - Household Labour Force Survey,63.812
NZL,1990,LFS - Household Labour Force Survey,63.85
NZL,1989,LFS - Household Labour Force Survey,63.601
NZL,1988,LFS - Household Labour Force Survey,64.846
NZL,1987,LFS - Household Labour Force Survey,66.344
NZL,1986,LFS - Household Labour Force Survey,66.693
OMN,2022,ADM - Records of the Directorate General of Civil Status,70.6
OMN,2021,OE - Official Estimates,66.58
OMN,2020,OE - Official Estimates,70.18
OMN,2019,OE - Official Estimates,68.7
OMN,2018,OE - Official Estimates,67.85
OMN,2017,OE - Official Estimates,70.44
OMN,2016,OE - Official Estimates,70.773
OMN,2013,OE - Official Estimates,49.68
OMN,2008,OE - Official Estimates,59.111
OMN,2003,PC - General Census of Population Housing & Establishment,55.33
OMN,2000,OE - Official Estimates,36.02
PAK,2021,LFS - Labour Force Survey,52.73
PAK,2020,HIES - Household Income and Expenditure Survey,46.637
PAK,2019,LFS - Labour Force Survey,51.597
PAK,2018,LFS - Labour Force Survey,50.993
PAK,2016,HIES - Household Income and Expenditure Survey,48.929
PAK,2015,LFS - Labour Force Survey,52.026
PAK,2014,LFS - Labour Force Survey,50.997
PAK,2013,LFS - Labour Force Survey,51.45
PAK,2012,HIES - Household Income and Expenditure Survey,48.627
PAK,2011,LFS - Labour Force Survey,50.775
PAK,2010,LFS - Labour Force Survey,50.997
PAK,2009,LFS - Labour Force Survey,50.535
PAK,2008,LFS - Labour Force Survey,50.084
PAK,2007,LFS - Labour Force Survey,50.045
PAK,2006,LFS - Labour Force Survey,50.032
PAK,2005,HIES - Household Income and Expenditure Survey,46.56
PAK,2004,LFS - Labour Force Survey,50.73
PAK,2002,LFS - Labour Force Survey,50.45
PAK,2000,LFS - Labour Force Survey,50.41
PAK,1998,LFS - Labour Force Survey,49.95
PAK,1997,LFS - Labour Force Survey,50.12
PAK,1995,LFS - Labour Force Survey,48.36
PAK,1994,LFS - Labour Force Survey,49.15
PAK,1993,LFS - Labour Force Survey,49.2
PAK,1992,LFS - Labour Force Survey,49.68
PAK,1991,LFS - Labour Force Survey,49.68
PAK,1990,LFS - Labour Force Survey,49.35
PAK,1989,LFS - Labour Force Survey,32.2
PAK,1988,LFS - Labour Force Survey,49.34
PAK,1986,LFS - Labour Force Survey,48.89
PAK,1985,LFS - Labour Force Survey,49.45
PAK,1984,LFS - Labour Force Survey,49.71
PAK,1983,LFS - Labour Force Survey,49.72
PAK,1982,LFS - Labour Force Survey,51.2
PAK,1981,LFS - Labour Force Survey,51.19
PAK,1980,LFS - Labour Force Survey,49.3
PAK,1979,LFS - Labour Force Survey,49.3
PAK,1978,LFS - Labour Force Survey,49.3
PAK,1977,LFS - Labour Force Survey,49.3
PAK,1976,LFS - Labour Force Survey,49.3
PAK,1972,LFS - Labour Force Survey,29.96
PAK,1961,PC - Population Census,32.36
PAN,2024,LFS - Labour Market Survey,62.664
PAN,2023,LFS - Labour Market Survey,61.882
PAN,2022,HS - Multipurpose Household Survey,62.939
PAN,2021,LFS - Labour Market Survey,59.643
PAN,2020,LFS - Labour Market Survey,62.977
PAN,2019,LFS - Labour Market Survey,66.05
PAN,2018,LFS - Labour Market Survey,64.911
PAN,2017,LFS - Labour Market Survey,63.529
PAN,2016,LFS - Labour Market Survey,63.948
PAN,2015,LFS - Labour Market Survey,63.702
PAN,2014,LFS - Labour Market Survey,63.767
PAN,2013,LFS - Labour Market Survey,63.871
PAN,2012,LFS - Labour Market Survey,63.135
PAN,2011,LFS - Labour Market Survey,61.489
PAN,2010,LFS - Labour Market Survey,63.069
PAN,2009,LFS - Labour Market Survey,64.15
PAN,2008,LFS - Labour Market Survey,63.68
PAN,2007,LFS - Labour Market Survey,62.17
PAN,2006,LFS - Labour Market Survey,62.31
PAN,2005,LFS - Labour Market Survey,63.27
PAN,2004,LFS - Labour Market Survey,63.12
PAN,2003,LFS - Labour Market Survey,62.77
PAN,2002,LFS - Labour Market Survey,62.67
PAN,2001,LFS - Labour Market Survey,57.4
PAN,2000,LFS - Labour Market Survey,58.8
PAN,1999,LFS - Labour Market Survey,61.24
PAN,1998,LFS - Labour Market Survey,60.72
PAN,1997,LFS - Labour Market Survey,61.48
PAN,1995,LFS - Labour Market Survey,61.74
PAN,1994,LFS - Labour Market Survey,60.66
PAN,1993,LFS - Labour Market Survey,60.36
PAN,1991,LFS - Labour Market Survey,57.35
PAN,1990,PC - Population Census,54.76
PAN,1989,LFS - Labour Market Survey,57.99
PAN,1988,LFS - Labour Market Survey,56.94
PAN,1986,LFS - Labour Market Survey,55.57
PAN,1985,LFS - Labour Market Survey,56.91
PAN,1984,LFS - Labour Market Survey,56.06
PAN,1983,LFS - Labour Market Survey,56.07
PAN,1980,PC - Population Census,51.61
PAN,1979,LFS - Labour Market Survey,57.6
PAN,1970,PC - Population Census,58.58
PAN,1960,PC - Population Census,56.57
PAN,1950,PC - Population Census,57.62
