ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Nicaragua,Labour force participation rate by sex and age (%),HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,Sex: Total,Age (5-year bands): Total,2014,64.97,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,64.84,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,64.54,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,65,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,64.95,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,64.39,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,64.38,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,64.09,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,64.01,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,64.28,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,64.78,,,,Repository: Eurostat special tabulation
Netherlands,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,64.55,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,71.8,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,71.33,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,71.42,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,71.08,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,64.86,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,64.98,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,64.52,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,63.73,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,64.12,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,64.18,,,,Repository: Eurostat special tabulation
Norway,Labour force participation rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,63.83,,,,Repository: Eurostat special tabulation
Nepal,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,38.54,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Nepal,Labour force participation rate by sex and age (%),HS - Annual Household Survey,Sex: Total,Age (5-year bands): Total,2013,81.1,,,,Data reference period: Noncalendar year | Population coverage: Excluding institutional population
Nepal,Labour force participation rate by sex and age (%),HS - Annual Household Survey,Sex: Total,Age (5-year bands): Total,2015,82.7,,,,Data reference period: Noncalendar year | Population coverage: Excluding institutional population
Nauru,Labour force participation rate by sex and age (%),HIES - Household Income and Expenditure Survey,Sex: Total,Age (5-year bands): Total,2013,68.69,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,67.63,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,67.88,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2012,67.59,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,67.76,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,68.69,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,68.78,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,69.97,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017,70.92,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,70.91,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2019,70.55,,,,
New Zealand,Labour force participation rate by sex and age (%),LFS - Household Labour Force Survey,Sex: Total,Age (5-year bands): Total,2020,70.25,,,,
Oman,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016,70.77,,,Break in series: Methodology revised,Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 65 years old
Oman,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,67.9,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 65 years old
Oman,Labour force participation rate by sex and age (%),ADM-PR - Records of the Directorate General of Civil Status,Sex: Total,Age (5-year bands): Total,2013,49.68,,,,Data reference period: June | Population coverage: Excluding nationals in the private sector
Pakistan,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2010,51,,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2011,50.77,,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2013,51.45,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2014,51,,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2015,52.03,,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Labour force participation rate by sex and age (%),LFS - Labour Force Survey,Sex: Total,Age (5-year bands): Total,2018,50.99,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2010,61.68,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2011,60.48,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2012,62.28,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2013,62.93,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2014,62.64,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2015,62.78,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2016,62.94,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2017,62.5,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2018,63.95,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2019,64.89,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Labour force participation rate by sex and age (%),LFS - Encuesta de Mercado Laboral,Sex: Total,Age (5-year bands): Total,2020,62.98,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2010,79.75,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2011,79.28,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2012,78.46,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2013,77.86,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2014,77.06,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2015,75.9,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2016,76.83,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Labour force participation rate by sex and age (%),HS - Encuesta Nacional de Hogares,Sex: Total,Age (5-year bands): Total,2017,77,,,,Repository: ILO-STATISTICS - Micro data processing
